# VP13   2013-02-25_09-23-50
# Elapsed time of measurement: 282 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 20,  28,  7, 1,   17.54,    0.66,  -22.33,   -1.17,   -1.13,   -1.79,    0.15,    4.91
 65,  28,  8, 1,   17.29,    0.62,  -22.31,   -8.05,   -5.95,   -1.60,    0.07,    2.16
 31,  28,  9, 1,   16.98,    0.73,  -22.19,  -19.81,  -24.20,   -2.42,    0.06,    5.18
 83,  28, 10, 1,   17.10,    0.43,  -22.26,  -18.25,  -20.75,   -1.94,    0.14,    4.91
 76,  56, 11, 1,   17.21,    0.35,  -22.27,   -9.14,  -11.00,   -0.85,    0.19,    3.50
 15,  56, 12, 1,   16.85,    0.58,  -22.17,  -27.42,  -25.13,   -3.78,    0.11,    2.58
 71,  56, 13, 1,   17.22,    0.75,  -22.17,  -26.93,  -25.95,   -5.12,    0.20,    3.89
 39,  56, 14, 1,   17.21,    0.73,  -22.31,    8.96,    7.80,    1.35,    0.14,    4.06
 59,  56, 15, 1,   17.15,    0.74,  -22.27,   -7.20,   -5.75,   -1.04,    0.18,    5.92
 19,   0, 16, 1,   17.27,    0.87,  -22.27,   -5.58,   -5.70,   -1.49,    0.20,    2.57
 42,   0, 17, 1,   16.97,    0.66,  -22.28,   -5.86,   -5.70,    0.06,    0.11,    2.39
  9,  14,  1, 1,   17.78,    0.39,  -22.45,   18.07,   19.00,   -0.12,    0.09,    2.97
 24,  14,  2, 1,   17.90,    0.54,  -22.39,   17.64,    5.87,   -0.64,    0.31,    2.57
 44,  14,  3, 1,   16.78,    0.99,  -22.14,  -13.53,  -13.95,   -0.70,    0.06,    2.10
 68,  14,  4, 1,   17.12,    0.60,  -22.21,  -22.80,  -10.20,   -3.34,    0.06,    2.31
 47,  14,  5, 1,   16.59,    0.82,  -22.11,  -26.21,  -26.75,   -2.56,    0.14,    2.59
 23,  28,  6, 1,   17.45,    0.91,  -22.25,   -0.58,    0.00,   -1.39,    0.20,    3.59
 48,  28,  7, 1,   17.26,    0.91,  -22.26,    4.96,   -1.13,    0.52,    0.16,    3.55
 22,  28,  8, 1,   17.31,    0.82,  -22.26,   -9.49,   -5.95,   -2.47,    0.06,    5.33
 66,  28,  9, 1,   17.14,    0.68,  -22.20,  -22.17,  -24.20,   -3.62,    0.10,    2.18
 63,  28, 10, 1,   17.04,    0.79,  -22.18,  -18.78,  -20.75,   -2.76,    0.11,    2.17
 34,  56, 11, 1,   17.03,    0.47,  -22.30,   -7.65,  -11.00,    0.15,    0.18,    2.72
 54,  56, 12, 1,   16.83,    0.55,  -22.16,  -24.73,  -25.13,   -2.52,    0.15,    2.72
 16,  56, 13, 1,   16.87,    0.80,  -22.16,  -25.02,  -25.95,   -3.99,    0.05,    5.27
 82,  56, 14, 1,   17.56,    0.42,  -22.38,   10.78,    7.80,   -0.30,    0.13,    2.52
 49,  56, 15, 1,   17.08,    0.76,  -22.27,   -3.99,   -5.75,   -0.14,    0.12,    3.58
 25,   0, 16, 1,   17.16,    0.53,  -22.34,   -5.47,   -5.70,   -0.38,    0.11,    3.23
 85,   0, 17, 1,   17.30,    0.63,  -22.28,   -7.34,   -5.70,   -1.34,    0.10,    2.47
