# VP09   2013-02-27_13-16-04
# Elapsed time of measurement: 497 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 65,  56, 11, 1,   17.79,   -4.00,  -20.69,   -1.75,   -3.00,   -2.33,    0.11,    2.39
 67,  56, 12, 1,   17.48,   -4.21,  -20.61,  -10.63,  -10.00,   -2.98,    0.27,    7.20
 84,  56, 13, 1,   18.66,   -4.29,  -20.57,   16.79,   13.00,   -0.70,    0.06,    4.38
 20,  56, 14, 1,   18.12,    1.28,  -21.71,    6.54,    1.00,    0.93,    0.13,    8.57
 29,  56, 15, 1,   17.71,   -4.22,  -20.92,   -4.10,   -9.00,   -1.36,    0.06,    7.02
 83,   0, 16, 1,   17.93,   -4.48,  -20.38,   -4.29,   -5.70,   -3.23,    0.14,    4.24
 45,   0, 17, 1,   17.81,   -3.75,  -21.01,   -1.47,   -5.70,   -0.38,    0.14,    5.84
 16,  14,  1, 1,   18.24,    1.09,  -21.62,   17.90,   12.00,    2.83,    0.07,    4.43
 33,  14,  2, 1,   17.72,   -4.25,  -21.12,   16.48,    7.00,    1.89,    0.15,    6.06
 12,  14,  3, 1,   19.11,    1.92,  -21.62,   13.16,    9.00,    1.11,    0.13,    6.00
 19,  14,  4, 1,   18.15,    1.21,  -21.69,    5.11,    2.00,   -0.49,    0.05,   12.47
 32,  14,  5, 1,   17.14,   -4.52,  -20.92,   -8.04,   -7.00,   -0.83,    0.77,    7.09
 14,  28,  6, 1,   18.81,    1.03,  -21.59,   27.61,   20.00,    1.49,    0.08,    3.50
 54,  28,  7, 1,   17.15,   -4.33,  -20.47,  -18.12,  -18.00,   -3.88,    0.06,    9.32
  4,  28,  8, 1,   18.45,    1.16,  -21.60,   -1.56,  -13.00,    0.11,    0.09,    5.54
 56,  28,  9, 1,   17.43,   -4.42,  -20.64,   -1.14,   -5.00,    0.11,    0.05,    5.49
 59,  28, 10, 1,   18.16,   -4.17,  -20.74,   11.73,   16.00,    0.14,    0.17,    7.05
 79,  56, 11, 1,   17.82,   -4.59,  -20.66,    1.04,   -3.00,   -1.12,    0.14,    3.98
 11,  56, 12, 1,   18.44,    1.69,  -21.57,   -2.44,  -10.00,   -0.41,    0.10,   12.51
 10,  56, 13, 1,   19.18,    1.50,  -21.68,   16.96,   13.00,    0.98,    0.05,    3.34
 41,  56, 14, 1,   18.36,   -3.88,  -21.21,   12.40,    1.00,   -1.07,    0.44,    6.50
 31,  56, 15, 1,   17.06,   -4.39,  -20.91,   -2.85,   -9.00,    1.57,    0.11,    6.41
 64,   0, 16, 1,   17.74,   -4.11,  -20.68,   -4.49,   -5.70,   -2.58,    0.07,    3.53
 30,   0, 17, 1,   17.97,   -4.15,  -20.92,   -7.54,   -5.70,   -3.75,    0.08,    5.69
 80,  14,  1, 1,   18.28,   -4.72,  -20.56,   12.25,   12.00,   -0.16,    0.06,    4.27
 42,  14,  2, 1,   17.90,   -4.06,  -21.18,    7.30,    7.00,    0.37,    0.23,    6.22
 23,  14,  3, 1,   17.91,    1.45,  -21.78,    7.03,    9.00,    1.69,    0.09,    8.43
  5,  14,  4, 1,   18.11,    1.08,  -21.60,   -1.53,    2.00,    1.25,    0.30,    4.35
  6,  14,  5, 1,   18.36,    1.12,  -21.58,  -11.35,   -7.00,   -2.15,    0.14,    4.47
 76,  28,  6, 1,   18.57,   -4.01,  -20.77,   23.11,   20.00,    1.09,    0.11,    4.11
 62,  28,  7, 1,   17.54,   -4.06,  -20.61,  -11.73,  -18.00,   -3.56,    0.17,    3.62
 53,  28,  8, 1,   17.43,   -4.40,  -20.54,   -8.36,  -13.00,   -2.05,    0.18,    6.93
 25,  28,  9, 1,   17.72,    1.10,  -21.72,   -0.26,   -5.00,    0.61,    0.22,    5.89
 47,  28, 10, 1,   18.22,   -3.73,  -21.13,   21.56,   16.00,    2.84,    0.14,   13.11
 63,  56, 11, 1,   18.15,   -3.92,  -20.77,    6.54,   -3.00,   -1.97,    0.08,    5.40
  8,  56, 12, 1,   18.21,    0.84,  -21.60,  -13.80,  -10.00,   -0.71,    0.17,    4.95
  9,  56, 13, 1,   19.15,    1.56,  -21.68,   16.09,   13.00,    1.05,    0.10,    5.02
 73,  56, 14, 1,   18.03,   -4.12,  -20.68,    9.00,    1.00,   -0.13,    0.12,    4.01
  7,  56, 15, 1,   18.00,    1.02,  -21.61,   -5.45,   -9.00,    1.30,    0.30,    6.40
 69,   0, 16, 1,   17.95,   -4.27,  -20.73,   -0.19,   -5.70,   -1.90,    0.10,    4.63
 70,   0, 17, 1,   17.95,   -4.26,  -20.73,    0.06,   -5.70,   -1.91,    0.08,    1.52
 68,  14,  1, 1,   18.53,   -4.12,  -20.87,   19.76,   12.00,   -0.44,    0.05,    5.34
 27,  14,  2, 1,   18.15,   -4.42,  -21.01,   15.17,    7.00,    0.56,    0.09,    4.64
 58,  14,  3, 1,   18.26,   -4.12,  -20.75,   13.96,    9.00,    0.22,    0.17,    4.58
 61,  14,  4, 1,   17.40,   -4.10,  -20.70,    0.19,    2.00,   -0.44,    0.14,   11.49
 21,  14,  5, 1,   18.00,    1.45,  -21.73,   -1.96,   -7.00,   -1.01,    0.09,    7.81
 13,  28,  6, 1,   18.62,    0.92,  -21.57,   27.37,   20.00,    1.85,    0.09,    4.47
 39,  28,  7, 1,   17.16,   -4.05,  -20.99,  -10.44,  -18.00,   -1.43,    0.09,    4.18
 71,  28,  8, 1,   17.72,   -4.53,  -20.58,   -3.94,  -13.00,   -2.46,    0.15,    5.64
 50,  28,  9, 1,   17.58,   -4.47,  -20.64,   -2.50,   -5.00,   -0.72,    0.10,    8.22
 66,  28, 10, 1,   18.28,   -3.82,  -20.81,   13.94,   16.00,   -0.52,    0.05,    6.36
 60,  56, 11, 1,   17.72,   -4.18,  -20.64,   -0.55,   -3.00,   -0.80,    0.06,    4.33
 52,  56, 12, 1,   16.96,   -4.99,  -20.52,  -14.60,  -10.00,    0.02,    0.11,    6.91
 81,  56, 13, 1,   18.47,   -4.57,  -20.59,   16.70,   13.00,    0.40,    0.12,    5.61
 15,  56, 14, 1,   18.00,    1.09,  -21.56,    4.68,    1.00,    1.19,    0.09,    6.53
 35,  56, 15, 1,   16.92,   -4.60,  -20.90,   -5.08,   -9.00,    1.92,    0.06,    3.85
 55,   0, 16, 1,   17.76,   -4.37,  -20.64,   -3.81,   -5.70,   -2.25,    0.21,    3.58
 18,   0, 17, 1,   18.31,    1.01,  -21.68,    0.74,   -5.70,   -1.81,    0.23,    6.24
