# VP08   2013-02-27_12-23-09
# Elapsed time of measurement: 249 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 77,   0, 17, 1,   17.77,   -4.70,  -20.29,   -5.14,   -5.70,    0.92,    0.27,    3.86
 52,  14,  1, 1,   18.56,   -4.29,  -20.68,   10.24,   19.00,   -0.48,    0.24,    3.14
 53,  14,  2, 1,   18.14,   -4.50,  -20.43,   -0.32,   20.00,   -0.30,    0.09,    2.34
 49,  14,  3, 1,   17.67,   -5.04,  -20.22,  -13.82,    9.00,   -0.50,    0.14,    3.42
 23,  14,  4, 1,   17.45,   -4.94,  -20.12,  -21.84,   15.00,   -1.30,    0.32,    4.00
 40,  14,  5, 1,   17.57,   -4.89,  -20.06,  -21.69,   18.00,   -2.73,    0.05,    5.06
 34,  28,  6, 1,   18.04,   -4.04,  -20.43,    1.53,    0.00,   -0.05,    0.11,    4.21
 20,  28,  7, 1,   17.72,   -4.46,  -20.33,   -6.37,   10.00,    0.37,    0.23,    3.51
 59,  28,  8, 1,   17.78,   -5.05,  -20.20,  -13.27,   18.00,   -0.62,    0.21,    1.97
 74,  28,  9, 1,   17.52,   -5.13,  -20.00,  -23.00,   13.00,   -1.56,    0.25,    2.99
 51,  28, 10, 1,   17.56,   -5.25,  -20.08,  -21.53,   29.00,   -1.42,    0.08,    2.22
  3,  56, 11, 1,   17.82,   -4.19,  -20.42,   -6.58,  -11.00,   -0.97,    0.25,    1.82
 30,  56, 12, 1,   17.04,   -5.25,  -19.85,  -24.39,  -13.00,    0.42,    0.25,    2.00
 82,  56, 13, 1,   17.59,   -5.18,  -20.03,  -23.58,   -1.00,   -2.38,    0.19,    3.19
 44,  56, 14, 1,   17.95,   -4.26,  -20.33,   -3.27,   43.00,   -0.04,    0.04,    4.22
  9,  56, 15, 1,   17.67,   -4.15,  -20.27,   -9.83,   45.00,   -1.05,    0.11,    1.74
 32,   0, 16, 1,   17.84,   -4.41,  -20.38,   -2.97,   -5.70,    0.36,    0.14,    2.15
 38,   0, 17, 1,   17.99,   -4.46,  -20.44,   -2.03,   -5.70,   -0.20,    0.25,    5.56
 81,  14,  1, 1,   18.27,   -4.16,  -20.55,   10.16,   19.00,    1.30,    0.15,    2.22
 66,  14,  2, 1,   17.89,   -4.47,  -20.39,    1.28,   20.00,    1.46,    0.04,    4.28
 21,  14,  3, 1,   17.50,   -4.69,  -20.25,  -10.45,    9.00,    0.62,    0.04,    6.31
 24,  14,  4, 1,   17.45,   -4.91,  -20.05,  -21.15,   15.00,   -1.15,    0.05,    1.26
 10,  14,  5, 1,   17.45,   -4.29,  -20.08,  -24.87,   18.00,   -4.65,    0.26,    8.33
 58,  28,  6, 1,   18.14,   -4.57,  -20.40,   -2.24,    0.00,   -0.42,    0.19,    1.94
 45,  28,  7, 1,   17.92,   -4.39,  -20.32,   -5.02,   10.00,   -0.17,    0.24,    1.74
 54,  28,  8, 1,   17.68,   -4.96,  -20.18,  -13.66,   18.00,   -0.51,    0.14,    2.34
 29,  28,  9, 1,   17.11,   -5.35,  -19.94,  -25.14,   13.00,   -0.06,    0.18,    4.18
 22,  28, 10, 1,   17.39,   -5.15,  -20.07,  -24.43,   29.00,   -1.25,    0.12,    2.10
 63,  56, 11, 1,   17.67,   -4.98,  -20.17,  -13.90,  -11.00,   -0.05,    0.22,    4.05
 83,  56, 12, 1,   17.62,   -5.00,  -20.02,  -22.78,  -13.00,   -2.44,    0.31,    1.44
 65,  56, 13, 1,   17.51,   -5.22,  -20.04,  -21.80,   -1.00,   -1.20,    0.22,    1.75
 73,  56, 14, 1,   18.08,   -4.30,  -20.36,    0.49,   43.00,    0.68,    0.13,    2.35
 76,  56, 15, 1,   17.83,   -4.29,  -20.13,   -6.07,   45.00,    0.24,    0.12,    2.21
 46,   0, 16, 1,   17.71,   -4.67,  -20.33,   -6.79,   -5.70,   -0.53,    0.08,    4.72
 47,   0, 17, 1,   17.60,   -4.81,  -20.33,   -7.44,   -5.70,    0.14,    0.11,    1.37
  8,  14,  1, 1,   18.39,   -3.25,  -20.57,   14.18,   19.00,    0.93,    0.24,    2.39
 43,  14,  2, 1,   18.21,   -4.39,  -20.48,    1.19,   20.00,   -0.16,    0.10,    2.02
 18,  14,  3, 1,   17.62,   -4.48,  -20.30,   -6.58,    9.00,    1.01,    0.09,    7.72
 39,  14,  4, 1,   17.42,   -5.22,  -19.98,  -27.46,   15.00,   -2.13,    0.15,    2.41
 36,  14,  5, 1,   17.50,   -5.22,  -20.06,  -23.44,   18.00,   -1.51,    0.23,    2.42
 35,  28,  6, 1,   17.96,   -4.15,  -20.49,    1.99,    0.00,    0.10,    0.21,    3.44
 64,  28,  7, 1,   17.82,   -4.76,  -20.25,   -8.00,   10.00,    0.27,    0.30,    1.61
  6,  28,  8, 1,   17.81,   -4.21,  -20.32,  -10.16,   18.00,   -1.55,    0.51,    1.37
 71,  28,  9, 1,   17.50,   -5.25,  -20.00,  -23.03,   13.00,   -1.69,    0.29,    4.97
 56,  28, 10, 1,   17.69,   -5.12,  -20.03,  -20.98,   29.00,   -1.89,    0.23,    2.05
 15,  56, 11, 1,   17.67,   -4.48,  -20.29,  -12.73,  -11.00,   -1.31,    0.41,    1.69
  4,  56, 12, 1,   17.42,   -4.76,  -20.11,  -24.62,  -13.00,   -2.68,    0.11,    1.57
  5,  56, 13, 1,   17.57,   -4.62,  -20.14,  -22.94,   -1.00,   -3.42,    0.11,    1.28
 48,  56, 14, 1,   18.12,   -4.19,  -20.53,    6.84,   43.00,    0.23,    0.37,    2.43
 11,  56, 15, 1,   17.89,   -3.99,  -20.33,   -6.39,   45.00,   -1.76,    0.27,    1.96
 72,   0, 16, 1,   17.83,   -4.74,  -20.24,   -8.00,   -5.70,    0.09,    0.04,    2.38
 33,   0, 17, 1,   17.78,   -4.61,  -20.32,   -8.35,   -5.70,   -0.41,    0.41,    1.40
 17,  14,  1, 1,   18.38,   -3.35,  -20.59,   16.12,   19.00,    1.60,    0.40,    3.25
 12,  14,  2, 1,   17.97,   -3.92,  -20.44,    1.56,   20.00,    0.20,    0.05,    2.75
 37,  14,  3, 1,   17.81,   -4.75,  -20.32,   -8.36,    9.00,    0.02,    0.13,    2.52
 42,  14,  4, 1,   17.83,   -5.08,  -20.24,  -17.92,   15.00,   -2.14,    0.50,    4.59
 13,  14,  5, 1,   17.42,   -4.55,  -20.16,  -16.60,   18.00,   -1.29,    0.25,    1.98
 25,  28,  6, 1,   18.04,   -4.09,  -20.40,   -0.81,    0.00,   -0.07,    0.22,    2.20
 19,  28,  7, 1,   17.54,   -4.30,  -20.29,   -6.06,   10.00,    1.45,    0.24,    4.63
  7,  28,  8, 1,   17.71,   -4.22,  -20.26,   -8.24,   18.00,   -0.35,    0.50,    2.08
 61,  28,  9, 1,   17.59,   -5.31,  -20.09,  -25.03,   13.00,   -1.87,    0.24,    3.48
 31,  28, 10, 1,   17.31,   -5.01,  -20.02,  -21.66,   29.00,   -0.40,    0.17,    3.66
 50,  56, 11, 1,   17.95,   -4.63,  -20.37,   -4.92,  -11.00,   -0.52,    0.16,    2.24
 84,  56, 12, 1,   17.54,   -5.20,  -20.03,  -22.56,  -13.00,   -1.90,    0.15,    1.30
 28,  56, 13, 1,   17.32,   -5.21,  -20.00,  -23.38,   -1.00,   -0.07,    0.10,    1.30
 69,  56, 14, 1,   17.91,   -4.94,  -20.35,   -5.71,   43.00,    0.38,    0.14,    5.20
 80,  56, 15, 1,   17.78,   -4.50,  -20.21,   -7.00,   45.00,    0.47,    0.24,    1.78
 78,   0, 16, 1,   17.82,   -4.65,  -20.27,   -6.22,   -5.70,    0.49,    0.14,    1.11
 62,   0, 17, 1,   17.85,   -4.80,  -20.29,   -7.47,   -5.70,   -0.01,    0.05,    2.43
