# VP13   2013-02-25_09-18-07
# Elapsed time of measurement: 317 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
  4,  14,  5, 1,   17.25,    1.07,  -22.20,    5.03,    8.00,    0.28,    0.19,    2.47
 24,  14,  6, 1,   17.44,    0.21,  -22.36,   -2.43,    9.00,   -2.62,    0.16,   12.26
 79,  28,  7, 1,   17.37,    0.82,  -22.20,   -7.06,   -9.00,   -2.67,    0.29,    3.90
 33,  28,  8, 1,   16.88,    0.44,  -22.26,   -0.00,   -1.00,    1.11,    0.04,    2.30
 87,  28,  9, 1,   17.45,    0.54,  -22.29,    6.47,    6.00,   -0.35,    0.04,    3.08
  3,  28, 10, 1,   16.78,    0.64,  -22.13,  -16.81,  -17.00,   -2.71,    0.09,    2.82
 70,  28, 11, 1,   17.09,    0.64,  -22.24,   -1.01,   -4.00,    0.12,    0.12,    2.86
 92,  28, 12, 1,   17.22,    0.57,  -22.31,   -0.79,    4.00,   -0.25,    0.09,    3.69
 68,  56, 13, 1,   17.35,    0.72,  -22.21,   -2.61,   -6.00,   -1.71,    0.21,    1.95
 21,  56, 14, 1,   17.30,    0.80,  -22.17,   -1.64,   -2.00,   -1.40,    0.13,    2.88
 17,  56, 15, 1,   17.25,    0.76,  -22.23,    3.67,    3.00,   -0.11,    0.12,    2.28
 49,  56, 16, 1,   17.56,    0.76,  -22.24,    4.89,    4.00,   -1.15,    0.31,    3.61
100,  56, 17, 1,   17.12,    0.57,  -22.17,  -17.37,  -19.00,   -2.67,    0.22,    2.64
 60,  56, 18, 1,   17.26,    0.74,  -22.20,   -9.79,   -9.00,   -2.26,    0.19,    2.07
 11,   0, 19, 1,   16.94,    0.75,  -22.17,   -6.66,   -5.70,   -0.57,    0.07,    3.48
 37,   0, 20, 1,   17.14,    0.59,  -22.21,   -2.27,   -5.70,   -0.78,    0.10,    2.63
 14,  14,  1, 1,   17.47,    0.72,  -22.26,   12.61,   13.00,    0.55,    0.06,    3.05
 15,  14,  2, 1,   17.02,    0.76,  -22.21,    0.81,   -4.00,    0.80,    0.02,    2.24
 62,  14,  3, 1,   17.45,    0.71,  -22.26,    8.85,    2.00,    0.12,    0.11,    2.45
 48,  14,  4, 1,   17.38,    0.65,  -22.23,   -7.80,   -4.00,   -2.64,    0.12,    4.55
 32,  14,  5, 1,   17.07,    0.43,  -22.27,    9.02,    8.00,    1.30,    0.17,    2.65
 74,  14,  6, 1,   17.14,    0.53,  -22.23,   -5.13,    9.00,   -0.77,    0.08,    3.74
 67,  28,  7, 1,   17.06,    0.64,  -22.21,   -8.64,   -9.00,   -1.30,    0.16,    3.20
 52,  28,  8, 1,   17.50,    0.58,  -22.27,    4.33,   -1.00,   -0.98,    0.08,    2.58
 69,  28,  9, 1,   17.44,    0.73,  -22.23,    7.75,    6.00,   -0.39,    0.18,    2.41
 90,  28, 10, 1,   17.08,    0.42,  -22.21,  -17.06,  -17.00,   -2.29,    0.18,    2.72
 64,  28, 11, 1,   17.23,    0.76,  -22.22,    0.04,   -4.00,   -0.55,    0.07,    2.19
 88,  28, 12, 1,   17.27,    0.57,  -22.26,   -1.52,    4.00,   -0.54,    0.12,    2.80
 23,  56, 13, 1,   17.22,    0.93,  -22.10,   -5.00,   -6.00,   -1.68,    0.14,    2.61
 39,  56, 14, 1,   17.18,    0.67,  -22.22,    0.19,   -2.00,   -0.41,    0.07,    2.18
 10,  56, 15, 1,   17.12,    0.76,  -22.21,    2.92,    3.00,    0.12,    0.27,    3.02
 66,  56, 16, 1,   17.44,    0.71,  -22.27,    4.54,    4.00,   -0.82,    0.17,    2.01
 95,  56, 17, 1,   17.12,    0.67,  -22.15,  -18.45,  -19.00,   -3.10,    0.06,    3.43
 85,  56, 18, 1,   17.22,    0.47,  -22.27,   -7.43,   -9.00,   -1.38,    0.19,    3.44
 51,   0, 19, 1,   17.30,    0.58,  -22.25,   -3.66,   -5.70,   -1.05,    0.15,    2.19
 13,   0, 20, 1,   16.99,    0.74,  -22.19,   -4.41,   -5.70,   -0.47,    0.06,    2.93
  8,  14,  1, 1,   17.22,    0.89,  -22.22,    9.47,   13.00,    1.37,    0.15,    2.62
 38,  14,  2, 1,   17.33,    0.64,  -22.22,    3.09,   -4.00,   -0.68,    0.14,    3.03
 53,  14,  3, 1,   17.39,    0.79,  -22.26,    9.68,    2.00,    0.41,    0.25,    3.51
 77,  14,  4, 1,   17.40,    0.32,  -22.28,  -12.29,   -4.00,   -3.36,    0.11,    5.37
 50,  14,  5, 1,   17.76,    0.68,  -22.27,   14.52,    8.00,   -0.62,    0.07,    4.22
 78,  14,  6, 1,   17.48,    0.34,  -22.28,   -5.03,    9.00,   -2.63,    0.17,    2.08
  2,  28,  7, 1,   16.93,    0.48,  -22.24,   -9.51,   -9.00,   -1.53,    0.11,    3.58
 71,  28,  8, 1,   17.20,    0.51,  -22.30,    0.90,   -1.00,   -0.17,    0.21,    4.87
 30,  28,  9, 1,   17.10,    0.40,  -22.31,    6.66,    6.00,    1.07,    0.10,    2.05
 26,  28, 10, 1,   17.18,    0.13,  -22.28,  -12.39,  -17.00,   -2.61,    0.10,    3.23
  7,  28, 11, 1,   16.96,    0.83,  -22.17,   -1.80,   -4.00,    0.28,    0.09,    8.74
 93,  28, 12, 1,   17.34,    0.58,  -22.24,    0.94,    4.00,   -0.50,    0.12,    3.76
 59,  56, 13, 1,   17.21,    0.69,  -22.24,   -6.64,   -6.00,   -1.35,    0.20,    3.43
 25,  56, 14, 1,   17.37,    0.18,  -22.34,    0.10,   -2.00,   -1.69,    0.23,    4.45
 19,  56, 15, 1,   17.37,    0.77,  -22.20,    1.78,    3.00,   -1.10,    0.07,    3.05
 47,  56, 16, 1,   17.23,    0.74,  -22.24,    4.51,    4.00,    0.51,    0.13,    1.99
 40,  56, 17, 1,   16.95,    0.64,  -22.09,  -15.23,  -19.00,   -2.30,    0.11,    2.92
 80,  56, 18, 1,   17.29,    0.63,  -22.25,   -7.66,   -9.00,   -2.21,    0.13,    5.67
 65,   0, 19, 1,   17.18,    0.73,  -22.19,   -5.72,   -5.70,   -1.28,    0.14,    2.55
 99,   0, 20, 1,   17.07,    0.63,  -22.23,   -7.78,   -5.70,   -0.58,    0.08,    2.17
 41,  14,  1, 1,   17.48,    0.73,  -22.24,   14.01,   13.00,    0.69,    0.09,    3.38
 96,  14,  2, 1,   17.25,    0.72,  -22.23,   -6.84,   -4.00,   -1.59,    0.09,    2.10
 57,  14,  3, 1,   17.44,    0.78,  -22.23,    9.02,    2.00,   -0.02,    0.14,    2.55
 81,  14,  4, 1,   17.23,    0.58,  -22.19,  -13.56,   -4.00,   -2.88,    0.11,    3.50
 63,  14,  5, 1,   17.34,    0.71,  -22.28,    8.96,    8.00,    0.45,    0.16,    2.43
 83,  14,  6, 1,   17.39,    0.71,  -22.23,   -3.56,    9.00,   -1.97,    0.05,    2.25
 82,  28,  7, 1,   17.34,    0.59,  -22.22,   -7.20,   -9.00,   -2.36,    0.13,    2.91
 94,  28,  8, 1,   17.14,    0.57,  -22.26,   -2.21,   -1.00,    0.09,    0.08,    4.27
 91,  28,  9, 1,   17.48,    0.57,  -22.28,    5.31,    6.00,   -0.55,    0.10,    2.93
 54,  28, 10, 1,   17.19,    0.81,  -22.20,  -10.03,  -17.00,   -1.78,    0.12,    2.67
 27,  28, 11, 1,   17.36,    0.35,  -22.30,    0.18,   -4.00,   -1.49,    0.08,    2.23
 12,  28, 12, 1,   17.18,    0.82,  -22.18,    1.12,    4.00,   -0.43,    0.13,    2.56
 89,  56, 13, 1,   17.18,    0.49,  -22.26,   -6.79,   -6.00,   -1.04,    0.22,    4.45
 16,  56, 14, 1,   17.01,    0.74,  -22.19,   -2.72,   -2.00,    0.06,    0.03,    2.34
 34,  56, 15, 1,   17.04,    0.52,  -22.27,    4.35,    3.00,    1.07,    0.13,    2.84
  1,  56, 16, 1,   16.87,    0.62,  -22.21,    2.18,    4.00,    1.20,    0.14,    2.82
 43,  56, 17, 1,   17.15,    0.74,  -22.17,  -15.50,  -19.00,   -3.35,    0.17,    2.48
 36,  56, 18, 1,   17.14,    0.59,  -22.22,   -3.45,   -9.00,   -0.93,    0.08,    3.00
 44,   0, 19, 1,   17.34,    0.78,  -22.21,   -2.22,   -5.70,   -1.34,    0.07,    2.73
 61,   0, 20, 1,   17.33,    0.75,  -22.23,   -1.99,   -5.70,   -1.39,    0.07,    2.48
