# VP03   2013-02-21_14-59-45
# Elapsed time of measurement: 264 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 71,  14,  5, 1,   16.08,   -5.12,  -18.51,  -27.55,   18.00,   -4.76,    0.05,    3.40
 51,  28,  6, 1,   16.06,   -4.77,  -18.77,    2.69,    0.00,   -0.86,    0.12,    2.57
 62,  28,  7, 1,   16.11,   -4.82,  -18.73,   -0.67,   10.00,   -1.87,    0.07,    2.37
 64,  28,  8, 1,   16.04,   -4.85,  -18.64,   -9.08,   18.00,   -2.44,    0.16,    1.94
 70,  28,  9, 1,   16.06,   -5.12,  -18.51,  -27.42,   13.00,   -4.64,    0.08,    2.33
 52,  28, 10, 1,   15.99,   -4.94,  -18.56,  -19.64,   29.00,   -3.46,    0.08,    3.27
 76,  56, 11, 1,   16.10,   -5.01,  -18.69,   -6.88,  -11.00,   -1.86,    0.39,    2.64
 66,  56, 12, 1,   15.96,   -5.18,  -18.48,  -26.93,  -13.00,   -4.05,    0.23,    2.37
 26,  56, 13, 1,   15.84,   -4.59,  -18.36,  -28.50,   -1.00,   -5.34,    0.14,    3.13
 78,  56, 14, 1,   16.13,   -4.89,  -18.76,    0.36,   43.00,   -1.39,    0.14,    7.48
 85,  56, 15, 1,   16.04,   -4.72,  -18.71,   -3.12,   45.00,   -0.93,    0.15,    2.68
 77,   0, 16, 1,   16.12,   -4.91,  -18.74,    0.27,   -5.70,   -1.29,    0.04,    2.43
 10,   0, 17, 1,   16.09,   -4.66,  -18.71,   -1.89,   -5.70,   -2.18,    0.04,    2.67
