# VP08   2013-02-25_12-57-35
# Elapsed time of measurement: 333 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 50,  56, 15, 1,   18.88,   -4.10,  -20.14,   -4.42, -140.04,    1.95,    0.23,   13.65
 49,   0, 16, 1,   18.71,   -4.27,  -20.06,   -9.09,   -5.70,    1.70,    0.06,    3.80
 47,   0, 17, 1,   18.80,   -4.35,  -20.18,   -6.76,   -5.70,    1.74,    0.14,    5.46
 78,  14,  1, 1,   19.65,   -3.86,  -20.13,   15.24,   19.00,    2.61,    0.32,    5.20
 41,  14,  2, 1,   19.16,   -3.92,  -20.30,    5.29, -152.00,    3.09,    0.18,    1.52
 30,  14,  3, 1,   18.99,   -4.01,  -20.18,   -3.27, -167.57,    1.16,    0.59,    3.25
 29,  14,  4, 1,   18.47,   -4.40,  -20.07,  -16.54, -156.43,    0.67,    0.09,    3.22
  3,  14,  5, 1,   18.67,   -4.33,  -19.99,  -15.87, -216.04,   -0.85,    0.36,    2.02
 82,  28,  6, 1,   19.07,   -4.37,  -20.04,   -0.75,    0.00,    0.91,    0.22,    8.99
 69,  28,  7, 1,   19.42,   -4.47,  -20.35,   10.09, -164.00,    2.40,    0.15,    4.36
 14,  28,  8, 1,   19.42,   -3.56,  -20.36,    9.52, -160.57,    2.62,    0.35,    3.92
  5,  28,  9, 1,   18.95,   -4.04,  -20.15,   -6.63, -175.43,    0.62,    0.14,    2.19
 76,  28, 10, 1,   19.07,   -4.08,  -20.04,   -3.76, -154.04,    1.10,    0.37,    8.41
 35,  56, 11, 1,   18.74,   -4.56,  -20.18,  -11.03,  -11.00,    1.27,    0.15,    9.92
 48,  56, 12, 1,   18.54,   -4.47,  -19.99,  -17.48, -188.00,    0.71,    0.46,    2.67
 26,  56, 13, 1,   18.94,   -3.94,  -20.20,   -3.39, -180.57,    1.62,    0.75,    3.50
  6,  56, 14, 1,   19.67,   -3.65,  -20.35,    9.24, -140.43,    1.76,    0.30,    2.11
 10,  56, 15, 1,   19.36,   -3.68,  -20.24,    4.67, -140.04,    1.66,    0.20,    2.27
 44,   0, 16, 1,   18.79,   -4.10,  -20.10,   -7.69,   -5.70,    1.67,    0.08,    1.54
 43,   0, 17, 1,   18.82,   -4.15,  -20.12,   -7.41,   -5.70,    1.53,    0.08,    1.53
 22,  14,  1, 1,   19.27,   -3.76,  -20.29,    6.92,   19.00,    3.01,    0.39,    2.14
  8,  14,  2, 1,   19.71,   -3.63,  -20.30,    7.89, -152.00,    0.77,    0.26,    2.33
 51,  14,  3, 1,   18.44,   -4.33,  -19.92,  -15.99, -167.57,    0.96,    0.21,    4.13
 19,  14,  4, 1,   18.91,   -4.15,  -20.14,   -9.78, -156.43,    0.22,    0.51,    2.98
 75,  14,  5, 1,   18.45,   -5.04,  -19.86,  -28.38, -216.04,   -1.97,    0.35,    3.77
 16,  28,  6, 1,   19.05,   -3.93,  -20.21,   -3.34,    0.00,    1.16,    0.33,    2.60
 23,  28,  7, 1,   19.23,   -3.60,  -20.32,    5.98, -164.00,    3.16,    0.32,    3.96
 60,  28,  8, 1,   19.15,   -3.69,  -20.26,    3.73, -160.57,    2.89,    0.37,    2.65
 85,  28,  9, 1,   19.04,   -4.43,  -19.94,   -6.03, -175.43,   -0.19,    0.32,    3.37
 68,  28, 10, 1,   19.07,   -4.31,  -20.26,    1.05, -154.04,    2.39,    0.30,    5.90
 52,  56, 11, 1,   18.51,   -4.55,  -19.97,  -16.27,  -11.00,    0.56,    0.07,    9.23
 11,  56, 12, 1,   18.98,   -3.84,  -20.08,   -6.35, -188.00,    0.57,    0.38,    2.08
 37,  56, 13, 1,   18.95,   -4.22,  -20.13,   -6.62, -180.57,    1.18,    0.24,    2.00
 67,  56, 14, 1,   19.71,   -4.08,  -20.36,   17.33, -140.43,    2.99,    0.29,    3.91
  2,  56, 15, 1,   19.19,   -3.89,  -20.16,   -4.07, -140.04,    0.11,    0.21,    2.35
 42,   0, 16, 1,   18.87,   -4.19,  -20.15,   -7.45,   -5.70,    1.38,    0.06,    2.16
 79,   0, 17, 1,   18.92,   -4.63,  -20.06,   -4.14,   -5.70,    0.41,    0.10,    2.03
 77,  14,  1, 1,   19.31,   -4.10,  -20.16,    4.48,   19.00,    1.87,    0.29,    4.82
 17,  14,  2, 1,   19.51,   -3.77,  -20.32,    8.12, -152.00,    1.98,    0.23,    2.00
 80,  14,  3, 1,   19.23,   -4.30,  -20.15,    4.33, -167.57,    1.26,    0.66,    2.45
 62,  14,  4, 1,   18.54,   -4.55,  -19.96,  -18.68, -156.43,   -0.30,    0.20,    1.70
 46,  14,  5, 1,   18.57,   -4.64,  -20.06,  -16.78, -216.04,    1.03,    0.32,    5.59
  7,  28,  6, 1,   19.05,   -4.00,  -20.20,   -5.13,    0.00,    0.71,    0.30,    2.95
 84,  28,  7, 1,   19.29,   -4.22,  -20.08,    6.31, -164.00,    1.59,    0.30,    2.76
 58,  28,  8, 1,   19.14,   -3.78,  -20.07,    3.17, -160.57,    2.53,    0.33,    7.92
 64,  28,  9, 1,   18.83,   -4.37,  -20.14,   -7.88, -175.43,    1.31,    0.23,    8.81
 45,  28, 10, 1,   18.82,   -4.08,  -20.13,   -3.91, -154.04,    2.49,    0.31,    7.06
 12,  56, 11, 1,   18.87,   -4.34,  -20.19,  -10.80,  -11.00,    0.36,    0.22,    2.15
 38,  56, 12, 1,   18.43,   -4.56,  -20.04,  -18.19, -188.00,    0.68,    0.39,    2.10
 13,  56, 13, 1,   18.95,   -4.14,  -20.16,   -8.39, -180.57,    0.05,    0.25,    3.03
 21,  56, 14, 1,   19.30,   -3.74,  -20.34,    7.38, -140.43,    3.01,    0.11,    1.32
 55,  56, 15, 1,   18.85,   -3.99,  -20.08,   -3.72, -140.04,    2.06,    0.27,    2.07
 74,   0, 16, 1,   18.81,   -4.42,  -20.06,   -8.22,   -5.70,    1.19,    0.15,    2.75
 32,   0, 17, 1,   18.78,   -4.19,  -20.14,   -9.13,   -5.70,    1.06,    0.12,    2.99
