# VP03   2013-02-21_14-40-57
# Elapsed time of measurement: 355 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 21,  56, 14, 1,   15.75,   -3.92,  -18.53,   -8.82,    7.00,   -1.75,    0.14,    4.01
 73,  56, 15, 1,   15.55,   -4.27,  -18.43,  -20.01,    0.00,   -2.31,    0.10,    4.11
 36,   0, 16, 1,   15.64,   -3.73,  -18.56,   -2.07,   -5.70,    0.42,    0.04,    4.32
 12,   0, 17, 1,   15.74,   -3.93,  -18.63,   -0.51,   -5.70,    0.40,    0.06,    4.01
 48,  14,  1, 1,   16.12,   -3.78,  -18.69,   14.98,   12.00,    0.80,    0.09,    4.57
 62,  14,  2, 1,   15.95,   -3.90,  -18.72,    8.30,    9.00,    0.43,    0.21,    3.63
 22,  14,  3, 1,   16.07,   -3.57,  -18.68,    7.63,   15.00,    0.05,    0.19,   10.05
 44,  14,  4, 1,   15.84,   -3.83,  -18.57,   -4.76,    9.00,   -1.44,    0.15,    3.65
 14,  14,  5, 1,   15.66,   -4.19,  -18.50,  -17.76,    4.00,   -2.64,    0.07,    4.72
 16,  28,  6, 1,   16.22,   -3.73,  -18.78,   25.14,   20.00,    2.19,    0.18,    3.66
 77,  28,  7, 1,   15.67,   -4.11,  -18.43,  -19.06,  -15.00,   -2.98,    0.20,    3.95
 47,  28,  8, 1,   15.64,   -3.90,  -18.45,  -15.23,   -9.00,   -2.45,    0.08,    4.19
 38,  28,  9, 1,   15.59,   -3.84,  -18.48,  -12.90,    1.00,   -1.64,    0.12,    5.11
 60,  28, 10, 1,   15.78,   -3.93,  -18.64,    3.22,   25.00,    0.70,    0.18,    4.10
 72,  56, 11, 1,   15.68,   -4.03,  -18.61,   -1.17,   -3.00,    0.43,    0.05,    3.30
 33,  56, 12, 1,   15.77,   -3.90,  -18.55,  -10.59,   -8.00,   -2.01,    0.09,    4.82
 42,  56, 13, 1,   15.89,   -3.78,  -18.71,    9.19,   18.00,    1.19,    0.16,    4.40
 56,  56, 14, 1,   15.71,   -3.95,  -18.58,   -6.95,    7.00,   -0.92,    0.04,    3.27
  3,  56, 15, 1,   15.69,   -4.63,  -18.55,  -18.88,    0.00,   -2.48,    0.17,    3.90
 41,   0, 16, 1,   15.86,   -3.80,  -18.63,    1.29,   -5.70,   -0.22,    0.03,    4.37
  2,   0, 17, 1,   15.80,   -4.52,  -18.73,    0.04,   -5.70,    0.09,    0.06,    3.63
 65,  14,  1, 1,   16.06,   -4.02,  -18.77,   14.75,   12.00,    0.81,    0.16,    5.00
 35,  14,  2, 1,   15.86,   -3.71,  -18.70,    7.91,    9.00,    1.17,    0.13,    4.83
 71,  14,  3, 1,   15.78,   -4.02,  -18.67,    5.68,   15.00,    1.03,    0.07,    3.22
 76,  14,  4, 1,   15.73,   -4.01,  -18.60,   -6.53,    9.00,   -1.07,    0.14,    3.57
 43,  14,  5, 1,   15.63,   -3.94,  -18.48,  -14.90,    4.00,   -2.13,    0.13,    5.59
 83,  28,  6, 1,   16.10,   -4.13,  -18.81,   20.33,   20.00,    1.26,    0.09,    4.18
 19,  28,  7, 1,   15.66,   -3.99,  -18.47,  -18.53,  -15.00,   -3.06,    0.22,    4.76
 30,  28,  8, 1,   15.69,   -3.63,  -18.40,  -17.15,   -9.00,   -3.48,    0.27,    4.42
 64,  28,  9, 1,   15.68,   -4.13,  -18.52,  -14.90,    1.00,   -2.07,    0.16,    4.41
 69,  28, 10, 1,   15.76,   -3.93,  -18.61,    2.74,   25.00,    0.65,    0.21,    2.64
 52,  56, 11, 1,   15.82,   -3.86,  -18.64,    1.47,   -3.00,    0.23,    0.09,    3.49
 61,  56, 12, 1,   15.63,   -4.04,  -18.52,  -10.97,   -8.00,   -1.26,    0.14,    4.16
 10,  56, 13, 1,   15.96,   -3.89,  -18.76,   11.39,   18.00,    1.41,    0.15,    4.75
 13,  56, 14, 1,   15.68,   -4.10,  -18.56,   -8.29,    7.00,   -0.77,    0.12,    5.11
 84,  56, 15, 1,   15.71,   -4.43,  -18.44,  -21.17,    0.00,   -3.05,    0.24,    3.79
 74,   0, 16, 1,   15.82,   -4.07,  -18.64,   -1.00,   -5.70,   -0.52,    0.07,    3.39
 54,   0, 17, 1,   15.85,   -3.87,  -18.61,   -1.07,   -5.70,   -0.57,    0.03,    4.05
 34,  14,  1, 1,   16.10,   -3.75,  -18.75,   15.97,   12.00,    1.20,    0.08,    4.38
  4,  14,  2, 1,   15.79,   -4.49,  -18.74,    4.31,    9.00,    0.63,    0.22,    4.01
 11,  14,  3, 1,   15.86,   -3.79,  -18.67,    6.17,   15.00,    1.10,    0.13,    3.49
 46,  14,  4, 1,   15.76,   -3.86,  -18.55,   -6.96,    9.00,   -1.45,    0.11,    3.85
 80,  14,  5, 1,   15.70,   -4.15,  -18.51,  -16.18,    4.00,   -2.69,    0.14,    3.85
 50,  28,  6, 1,   16.18,   -3.78,  -18.77,   23.85,   20.00,    1.98,    0.15,    4.14
 25,  28,  7, 1,   15.43,   -3.93,  -18.40,  -17.38,  -15.00,   -1.75,    0.18,    4.46
 55,  28,  8, 1,   15.55,   -4.02,  -18.45,  -17.15,   -9.00,   -2.00,    0.16,    4.02
 37,  28,  9, 1,   15.61,   -3.86,  -18.43,  -12.36,    1.00,   -1.63,    0.13,    4.57
 23,  28, 10, 1,   15.94,   -3.65,  -18.61,    4.32,   25.00,    0.12,    0.13,    5.94
 79,  56, 11, 1,   15.84,   -4.09,  -18.68,    2.33,   -3.00,    0.03,    0.09,    3.19
 24,  56, 12, 1,   15.52,   -3.90,  -18.47,  -10.74,   -8.00,   -0.66,    0.20,    4.65
 49,  56, 13, 1,   15.91,   -3.78,  -18.71,    8.87,   18.00,    1.01,    0.13,    3.48
 26,  56, 14, 1,   15.72,   -3.81,  -18.52,   -6.58,    7.00,   -1.15,    0.15,    4.92
  1,  56, 15, 1,   15.66,   -4.82,  -18.60,  -18.69,    0.00,   -1.95,    0.28,    3.89
  7,   0, 16, 1,   15.81,   -4.38,  -18.71,   -2.23,   -5.70,   -0.45,    0.05,    2.03
  6,   0, 17, 1,   15.80,   -4.38,  -18.70,   -2.44,   -5.70,   -0.40,    0.06,    3.93
