# VP10   2013-02-26_15-26-58
# Elapsed time of measurement: 179 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 28,  56, 13, 1,   19.16,   -5.74,  -21.03,    6.75,   13.00,   -0.77,    0.14,    1.46
 22,  56, 14, 1,   19.04,   -5.71,  -20.95,    1.12,    1.00,   -1.18,    0.15,    2.13
 58,  56, 15, 1,   19.16,   -5.73,  -20.80,   -7.66,   -9.00,   -3.69,    0.09,    2.94
 66,   0, 16, 1,   19.23,   -5.73,  -20.83,   -7.61,   -5.70,   -4.01,    0.08,    1.90
 13,   0, 17, 1,   18.96,   -5.97,  -20.83,   -9.41,   -5.70,   -3.23,    0.18,    2.03
 64,  14,  1, 1,   19.04,   -5.57,  -20.92,    6.46,   12.00,    0.19,    0.23,    1.95
 52,  14,  2, 1,   19.17,   -5.36,  -20.89,    2.32,    7.00,   -1.57,    0.11,    2.04
 34,  14,  3, 1,   19.01,   -5.86,  -20.99,    5.41,    9.00,   -0.36,    0.23,    1.88
 35,  14,  4, 1,   18.97,   -5.83,  -20.84,   -3.65,    2.00,   -2.02,    0.14,    1.98
 32,  14,  5, 1,   19.10,   -6.13,  -20.85,  -11.68,   -7.00,   -4.08,    0.16,    2.09
 24,  28,  6, 1,   19.02,   -5.69,  -21.07,   13.90,   20.00,    1.38,    0.41,    2.23
 46,  28,  7, 1,   19.03,   -5.89,  -20.74,  -14.81,  -18.00,   -4.67,    0.12,    1.93
 65,  28,  8, 1,   19.25,   -5.86,  -20.76,  -14.23,  -13.00,   -5.48,    0.12,    1.94
  8,  28,  9, 1,   18.87,   -5.95,  -20.91,   -5.17,   -5.00,   -2.00,    0.13,    1.97
 42,  28, 10, 1,   19.00,   -5.74,  -21.03,   10.79,   16.00,    0.91,    0.27,    2.39
 43,  56, 11, 1,   18.95,   -5.77,  -20.85,   -4.51,   -3.00,   -1.97,    0.68,    2.08
 41,  56, 12, 1,   18.92,   -6.04,  -20.79,  -10.32,  -10.00,   -3.13,    0.52,    2.13
 12,  56, 13, 1,   18.88,   -5.70,  -21.01,   11.11,   13.00,    1.16,    0.16,    2.08
 51,  56, 14, 1,   19.15,   -5.55,  -20.84,   -2.06,    1.00,   -2.56,    0.10,    1.97
 72,  56, 15, 1,   19.15,   -5.99,  -20.82,  -12.58,   -9.00,   -4.42,    0.23,    1.93
  7,   0, 16, 1,   18.80,   -5.94,  -20.86,   -7.51,   -5.70,   -2.10,    0.07,    1.98
 33,   0, 17, 1,   19.16,   -6.04,  -20.83,  -12.22,   -5.70,   -4.65,    0.11,    1.90
