# VP05   2013-02-26_16-30-59
# Elapsed time of measurement: 278 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
  5,  56, 13, 1,   17.84,   -2.82,  -19.10,   -4.55,   -1.00,   -0.35,    0.22,    2.17
  9,  56, 14, 1,   18.07,   -2.31,  -19.33,   14.43,   43.00,    1.79,    0.29,    2.42
 51,  56, 15, 1,   17.99,   -2.89,  -19.30,    6.27,   45.00,    0.83,    0.11,    2.47
 81,   0, 16, 1,   18.21,   -3.11,  -19.13,   -5.67,   -5.70,   -1.93,    0.23,    3.24
 73,   0, 17, 1,   18.23,   -3.00,  -19.17,   -4.65,   -5.70,   -2.16,    0.15,    3.44
  4,  14,  1, 1,   18.14,   -2.27,  -19.52,   26.03,   19.00,    1.63,    0.11,    1.98
 55,  14,  2, 1,   17.93,   -2.61,  -19.27,   11.92,   20.00,    1.75,    0.11,    2.64
 72,  14,  3, 1,   18.27,   -2.81,  -19.19,   -3.36,    9.00,   -2.32,    0.15,    3.16
 19,  14,  4, 1,   18.09,   -2.93,  -19.11,   -7.78,   15.00,   -1.34,    0.16,    2.23
 39,  14,  5, 1,   17.94,   -2.77,  -18.82,  -19.81,   18.00,   -3.86,    0.13,    2.75
 66,  28,  6, 1,   18.02,   -3.24,  -19.22,   -0.11,    0.00,    0.01,    0.27,    3.06
 69,  28,  7, 1,   18.18,   -2.99,  -19.17,   -2.48,   10.00,   -1.58,    0.21,    3.05
 80,  28,  8, 1,   18.25,   -3.03,  -19.18,   -2.59,   18.00,   -1.54,    0.18,    2.36
 43,  28,  9, 1,   17.86,   -3.17,  -18.81,  -23.53,   13.00,   -3.48,    0.40,    2.58
 42,  28, 10, 1,   17.77,   -3.19,  -18.85,  -17.45,   29.00,   -1.73,    0.04,    7.34
 44,  56, 11, 1,   17.59,   -3.08,  -18.98,   -4.43,  -11.00,    1.20,    0.26,    2.42
 40,  56, 12, 1,   17.79,   -2.93,  -18.76,  -22.77,  -13.00,   -3.41,    0.10,    3.08
 60,  56, 13, 1,   17.97,   -3.20,  -19.02,  -11.86,   -1.00,   -2.42,    0.13,    2.54
 68,  56, 14, 1,   18.02,   -2.89,  -19.26,    8.42,   43.00,    0.45,    0.16,    2.16
 30,  56, 15, 1,   17.94,   -2.96,  -19.06,   -7.77,   45.00,   -1.02,    0.14,    3.93
 23,   0, 16, 1,   17.93,   -2.89,  -18.95,  -12.53,   -5.70,   -1.64,    0.14,    4.09
 29,   0, 17, 1,   17.90,   -3.02,  -19.12,   -2.10,   -5.70,   -0.17,    0.19,    2.29
 70,  14,  1, 1,   18.14,   -2.54,  -19.49,   22.31,   19.00,    1.86,    0.13,    3.28
 56,  14,  2, 1,   17.90,   -2.59,  -19.29,   12.78,   20.00,    2.07,    0.05,    1.53
 61,  14,  3, 1,   17.93,   -3.09,  -19.17,   -1.57,    9.00,   -0.51,    0.15,    3.70
 15,  14,  4, 1,   18.09,   -2.57,  -19.17,   -0.28,   15.00,   -0.65,    0.13,    3.28
 32,  14,  5, 1,   17.91,   -3.20,  -18.77,  -24.94,   18.00,   -4.08,    0.29,    3.22
 52,  28,  6, 1,   18.19,   -2.93,  -19.22,   -1.33,    0.00,   -1.17,    0.13,    3.51
 41,  28,  7, 1,   17.90,   -2.84,  -19.10,   -1.53,   10.00,    0.28,    0.11,    2.62
 50,  28,  8, 1,   18.08,   -2.90,  -19.11,   -4.27,   18.00,   -1.15,    0.43,    2.87
 24,  28,  9, 1,   17.58,   -3.29,  -18.79,  -18.71,   13.00,   -1.43,    0.39,   10.57
  2,  28, 10, 1,   17.70,   -3.18,  -18.93,  -11.70,   29.00,   -0.84,    0.32,    2.99
 58,  56, 11, 1,   18.05,   -2.92,  -19.10,   -5.59,  -11.00,   -1.25,    0.20,    2.42
  7,  56, 12, 1,   17.74,   -2.92,  -18.97,   -8.07,  -13.00,   -0.57,    0.21,    2.15
 67,  56, 13, 1,   18.15,   -3.31,  -19.06,  -15.28,   -1.00,   -3.77,    0.25,    2.57
 83,  56, 14, 1,   18.13,   -2.73,  -19.40,   18.43,   43.00,    1.23,    0.56,    3.67
 20,  56, 15, 1,   18.04,   -2.93,  -19.19,   -1.61,   45.00,    0.05,    0.04,    2.21
 21,   0, 16, 1,   17.99,   -3.02,  -19.06,   -7.44,   -5.70,   -0.82,    0.11,    5.21
 26,   0, 17, 1,   18.00,   -3.20,  -19.12,   -5.67,   -5.70,   -0.66,    0.22,    4.30
