  9,  14,  1, 1,   14.13,    6.83,  -29.35,   13.84,   19.00,   -1.56,    0.19,    3.95,   0
 27,  14,  2, 1,   14.95,    6.76,  -29.28,   24.29,   20.00,   -3.56,    0.43,    3.89,   0
 24,  14,  3, 1,   14.34,    7.20,  -29.27,   13.59,    9.00,   -1.53,    0.32,    4.00,   0
 70,  14,  4, 1,   15.24,    6.36,  -29.11,   26.85,   15.00,   -6.14,    0.24,    7.85,   3
 80,  14,  5, 1,   14.11,    7.01,  -29.33,   13.31,   18.00,   -1.38,    0.25,    3.62,   3
 32,  28,  6, 1,   13.71,    7.12,  -29.53,   -0.27,    0.00,    0.34,    0.22,    2.84,   0
 56,  28,  7, 1,   13.69,    7.45,  -29.52,   -3.64,   10.00,    0.38,    0.52,    2.62,   0
 77,  28,  8, 1,   15.04,    6.91,  -29.16,   22.13,   18.00,   -4.52,    0.15,    3.13,   3
 63,  28,  9, 1,   13.92,    7.38,  -29.26,   10.25,   13.00,   -2.08,    0.21,    2.90,   3
  7,  28, 10, 1,   12.60,    7.92,  -29.44,  -17.87,   29.00,    0.49,    0.17,    4.16,   3
 62,  56, 11, 1,   12.47,    7.53,  -29.57,  -14.40,  -11.00,    0.76,    0.24,    2.83,   0
 65,  56, 12, 1,   12.80,    7.06,  -29.59,  -17.19,  -13.00,    0.31,    0.40,    2.90,   0
 89,  56, 13, 1,   13.45,    6.93,  -29.45,   -3.13,   -1.00,   -0.39,    0.43,    3.92,   0
 84,  56, 14, 1,   16.07,    5.95,  -29.03,   39.36,   43.00,   -8.83,    0.23,    3.71,   0
 85,  56, 15, 1,   16.15,    6.42,  -28.91,   48.35,   45.00,   -6.82,    0.19,    9.16,   3
110, 1456, 16, 1,   12.98,    7.36,  -29.50,   -9.60,  -11.00,   -0.43,    0.07,    4.03,   0
 30, 1456, 17, 1,   14.56,    6.65,  -29.37,   15.57,    8.00,   -2.67,    0.08,    2.98,   0
105, 1456, 18, 1,   12.26,    7.30,  -29.50,  -13.30,    2.00,    2.43,    0.07,    4.98,   0
 91, 1456, 19, 1,   13.57,    6.62,  -29.26,   16.44,    9.00,   -2.08,    0.32,    1.28,   0
 74, 1456, 20, 1,   15.00,    6.37,  -29.21,   22.87,   42.00,   -5.06,    0.09,    2.84,   3
  8,   0, 21, 1,   13.01,    7.09,  -29.58,   -7.04,   -5.70,    1.48,    0.18,    3.80,   0
104,   0, 22, 1,   13.13,    6.87,  -29.47,   -5.63,   -5.70,   -0.10,    0.14,    2.92,   0
 61,  14,  1, 1,   14.10,    6.97,  -29.22,   14.11,   19.00,   -3.47,    0.22,    2.08,   0
 12,  14,  2, 1,   14.34,    6.80,  -29.33,   19.51,   20.00,   -2.18,    0.42,    2.82,   0
 50,  14,  3, 1,   14.26,    7.21,  -29.37,    9.00,    9.00,   -0.90,    0.34,    3.89,   0
 15,  14,  4, 1,   14.79,    6.75,  -29.21,   26.27,   15.00,   -3.84,    0.12,    5.79,   3
 57,  14,  5, 1,   14.34,    7.06,  -29.38,   10.49,   18.00,   -0.84,    0.36,    2.98,   0
 37,  28,  6, 1,   13.70,    7.28,  -29.49,    0.98,    0.00,    0.08,    0.22,    2.93,   0
 35,  28,  7, 1,   13.63,    7.38,  -29.41,    2.12,   10.00,    0.86,    0.45,    3.01,   0
 60,  28,  8, 1,   14.51,    6.75,  -29.07,   26.22,   18.00,   -5.54,    0.31,    4.07,   3
  4,  28,  9, 1,   12.40,    7.50,  -29.57,  -18.22,   13.00,    1.02,    0.17,    4.05,   3
 98,  28, 10, 1,   12.40,    7.32,  -29.49,  -17.22,   29.00,    1.75,    0.15,    2.28,   3
 20,  56, 11, 1,   12.98,    7.99,  -29.39,  -12.36,  -11.00,    0.52,    0.52,    4.82,   0
 23,  56, 12, 1,   12.77,    7.81,  -29.55,  -15.21,  -13.00,    0.96,    0.45,    4.76,   0
  3,  56, 13, 1,   12.65,    7.35,  -29.58,   -7.27,   -1.00,    1.55,    0.53,    3.88,   0
103,  56, 14, 1,   15.15,    5.63,  -29.09,   31.20,   43.00,   -9.13,    0.33,    4.20,   3
 83,  56, 15, 1,   16.18,    5.60,  -28.96,   44.84,   45.00,  -10.01,    0.20,    5.75,   3
 18, 1456, 16, 1,   12.84,    7.93,  -29.52,  -13.61,  -11.00,    1.26,    0.05,    3.03,   0
 55, 1456, 17, 1,   14.33,    7.31,  -29.36,    7.22,    8.00,   -0.99,    0.10,    5.59,   0
 66, 1456, 18, 1,   12.69,    7.64,  -29.48,  -19.38,    2.00,   -0.30,    0.07,    2.85,   3
109, 1456, 19, 1,   14.14,    6.97,  -29.24,   15.65,    9.00,   -3.92,    0.12,    4.62,   0
 68, 1456, 20, 1,   15.08,    6.56,  -29.13,   27.20,   42.00,   -5.99,    0.21,    3.13,   3
 10,   0, 21, 1,   12.88,    7.03,  -29.64,   -9.08,   -5.70,    1.99,    0.19,    3.95,   0
 81,   0, 22, 1,   13.38,    6.88,  -29.57,   -7.33,   -5.70,    0.46,    0.15,    2.95,   0
 45,  14,  1, 1,   14.48,    6.75,  -29.38,   16.03,   19.00,   -1.84,    0.17,    2.80,   0
 31,  14,  2, 1,   14.66,    6.61,  -29.36,   21.60,   20.00,   -3.05,    0.36,    2.67,   0
 76,  14,  3, 1,   14.35,    7.70,  -29.18,    8.27,    9.00,   -1.95,    0.32,    3.00,   0
 11,  14,  4, 1,   14.64,    6.77,  -29.23,   25.15,   15.00,   -3.03,    0.19,    4.98,   3
 78,  14,  5, 1,   14.25,    7.27,  -29.27,   11.76,   18.00,   -1.77,    0.37,   11.77,   0
108,  28,  6, 1,   13.56,    7.20,  -29.43,    0.96,    0.00,   -3.40,    0.23,    4.92,   0
 41,  28,  7, 1,   13.67,    7.44,  -29.44,    2.43,   10.00,    0.75,    0.15,    3.36,   0
 17,  28,  8, 1,   14.72,    7.67,  -29.14,   18.64,   18.00,   -2.05,    0.28,   13.01,   3
 14,  28,  9, 1,   12.55,    7.71,  -29.54,  -19.67,   13.00,    1.20,    0.22,    3.15,   3
 25,  28, 10, 1,   12.80,    7.75,  -29.56,  -15.35,   29.00,    1.47,    0.35,    3.89,   3
 92,  56, 11, 1,   12.36,    7.32,  -29.45,  -13.45,  -11.00,    1.78,    0.19,    3.07,   0
 49,  56, 12, 1,   12.98,    7.41,  -29.58,  -17.60,  -13.00,    1.39,    0.30,    3.07,   0
 13,  56, 13, 1,   13.19,    7.32,  -29.49,   -5.33,   -1.00,    0.90,    0.40,    3.99,   0
  5,  56, 14, 1,   15.27,    6.71,  -29.06,   36.28,   43.00,   -5.13,    0.27,    6.92,   0
 19,  56, 15, 1,   16.74,    5.70,  -28.91,   48.20,   45.00,  -10.88,    0.21,    7.96,   3
 79, 1456, 16, 1,   13.13,    6.80,  -29.64,  -13.81,  -11.00,    0.83,    0.04,    3.73,   0
 59, 1456, 17, 1,   14.39,    7.48,  -29.37,    6.89,    8.00,   -1.08,    0.13,    4.04,   0
 53, 1456, 18, 1,   12.96,    7.60,  -29.57,  -17.82,    2.00,    1.04,    0.02,    3.34,   3
 90, 1456, 19, 1,   13.73,    6.55,  -29.24,   17.25,    9.00,   -2.73,    0.14,    2.89,   0
 43, 1456, 20, 1,   14.71,    6.61,  -29.29,   20.75,   42.00,   -2.70,    0.07,    3.72,   0
 87,   0, 21, 1,   13.09,    7.11,  -29.57,   -5.88,   -5.70,    2.13,    0.17,    3.63,   0
 26,   0, 22, 1,   13.34,    6.86,  -29.66,   -6.12,   -5.70,    1.60,    0.08,    3.64,   0
 69,  14,  1, 1,   14.42,    6.93,  -29.26,   16.29,   19.00,   -3.34,    0.25,    2.72,   0
 21,  14,  2, 1,   14.81,    6.91,  -29.25,   21.96,   20.00,   -3.43,    0.57,    4.71,   0
 73,  14,  3, 1,   14.38,    6.86,  -29.24,   11.90,    9.00,   -2.57,    0.57,    2.80,   0
102,  14,  4, 1,   14.94,    6.03,  -29.05,   31.82,   15.00,   -7.47,    0.27,    3.72,   3
 86,  14,  5, 1,   13.84,    7.44,  -29.44,    8.83,   18.00,   -0.16,    0.27,    4.79,   0
 67,  28,  6, 1,   13.57,    7.18,  -29.38,   -0.21,    0.00,   -0.93,    0.24,    2.98,   0
106,  28,  7, 1,   13.36,    6.98,  -29.39,    0.31,   10.00,   -0.82,    0.40,    3.13,   0
 93,  28,  8, 1,   14.34,    6.77,  -29.09,   18.72,   18.00,   -4.21,    0.31,    3.70,   3
 46,  28,  9, 1,   13.34,    7.49,  -29.52,  -12.85,   13.00,    0.50,    0.30,    6.13,   3
 36,  28, 10, 1,   15.52,    6.22,  -29.13,   35.58,   29.00,   -6.03,    0.20,    3.08,   3
 94,  56, 11, 1,   12.76,    7.37,  -29.48,  -11.99,  -11.00,    0.38,    0.39,    2.50,   0
 51,  56, 12, 1,   12.92,    7.79,  -29.44,  -17.03,  -13.00,    1.21,    0.24,    2.81,   0
 48,  56, 13, 1,   13.66,    7.38,  -29.53,   -2.76,   -1.00,    0.40,    0.20,    2.98,   0
 29,  56, 14, 1,   16.01,    5.53,  -29.10,   41.38,   43.00,   -9.41,    0.25,    5.18,   3
 22,  56, 15, 1,   16.36,    5.25,  -29.02,   50.02,   45.00,  -11.27,    0.30,    3.91,   3
 58, 1456, 16, 1,   13.33,    7.28,  -29.60,  -13.58,  -11.00,    0.76,    0.07,    2.63,   0
 96, 1456, 17, 1,   14.12,    7.01,  -29.27,    8.97,    8.00,   -3.24,    0.12,    1.07,   0
  1, 1456, 18, 1,   12.33,    7.29,  -29.59,  -16.68,    2.00,    1.19,    0.05,    5.67,   0
 47, 1456, 19, 1,   14.30,    7.12,  -29.35,   13.85,    9.00,   -0.59,    0.08,    3.13,   0
 88, 1456, 20, 1,   15.16,    6.10,  -29.17,   29.38,   42.00,   -6.88,    0.10,    4.90,   3
 64,   0, 21, 1,   13.13,    7.02,  -29.55,   -8.07,   -5.70,   -0.14,    0.07,    2.81,   0
101,   0, 22, 1,   13.02,    7.18,  -29.42,   -6.80,   -5.70,   -0.19,    0.12,    2.87,   0
