# VP04   2013-10-18_11-05-20
# Elapsed time of measurement: 572 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 89,   28,  8, 1,   15.59,   11.13,  -30.93,  -13.68,   -9.00,    3.07,    0.49,    2.87
 13,   28,  9, 1,   15.13,    9.39,  -30.77,  -11.28,    1.00,    2.99,    0.24,    4.06
 49,   28, 10, 1,   15.28,    9.18,  -30.71,    9.76,   25.00,    1.45,    0.52,    4.73
 67,   56, 11, 1,   14.51,    9.83,  -30.93,   -3.96,   -3.00,    4.69,    0.30,    2.95
 66,   56, 12, 1,   14.28,    9.68,  -31.01,   -9.65,   -8.00,    5.22,    0.18,    2.97
108,   56, 13, 1,   15.06,   10.14,  -30.76,    8.53,   18.00,    2.24,    0.59,    4.87
 31,   56, 14, 1,   15.54,    9.92,  -30.73,   -5.52,    7.00,    3.02,    0.28,    4.92
 40,   56, 15, 1,   15.66,    9.49,  -30.78,  -14.13,    0.00,    3.71,    0.32,    5.86
 62, 1456, 16, 1,   14.65,    9.71,  -30.79,    6.62,   11.00,    3.60,    0.09,    3.86
 56, 1456, 17, 1,   14.70,    9.88,  -31.02,  -22.18,  -11.00,    3.57,    0.07,    3.82
 64, 1456, 18, 1,   14.30,    9.91,  -30.96,  -14.19,   -8.00,    4.93,    0.16,    3.91
 46, 1456, 19, 1,   15.65,    9.89,  -30.80,   -1.58,    4.00,    2.25,    0.22,    4.78
  8, 1456, 20, 1,   14.99,    9.04,  -30.67,    3.72,   11.00,    2.21,    0.18,    5.73
 42,    0, 21, 1,   15.40,    9.69,  -30.87,   -6.53,   -5.70,    3.86,    0.14,    6.07
 68,    0, 22, 1,   14.51,   10.18,  -30.82,   -6.12,   -5.70,    4.59,    0.07,    3.17
