# VP01   2013-10-15_17-21-59
# Elapsed time of measurement: 272 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 62,   0, 21, 1,   14.52,    7.51,  -26.73,   -8.59,   -5.70,    3.29,    0.09,    1.48
 60,   0, 22, 1,   14.79,    7.32,  -26.76,   -4.16,   -5.70,    2.56,    0.14,    1.64
 95,  14,  1, 1,   15.85,    7.60,  -26.58,   11.92,   19.00,    0.30,    0.03,    2.30
 46,  14,  2, 1,   15.75,    7.83,  -26.55,   15.82,   20.00,    0.09,    0.27,    2.01
107,  14,  3, 1,   16.08,    7.57,  -26.54,   14.49,    9.00,   -0.12,    0.36,    1.77
 68,  14,  4, 1,   15.68,    7.28,  -26.61,   12.46,   15.00,    1.08,    0.43,    6.85
 34,  14,  5, 1,   15.89,    7.78,  -26.48,   11.62,   18.00,    0.01,    0.34,    1.84
 87,  28,  6, 1,   14.33,    7.09,  -26.87,   -1.75,    0.00,    1.37,    0.89,    2.03
 59,  28,  7, 1,   15.08,    7.37,  -26.70,    2.27,   10.00,    2.01,    0.30,    1.93
 71,  28,  8, 1,   15.73,    7.29,  -26.71,   13.86,   18.00,    0.62,    0.18,    1.88
 92,  28,  9, 1,   15.41,    7.86,  -26.57,    4.43,   13.00,    0.62,    0.13,    2.01
 24,  28, 10, 1,   16.53,    7.64,  -26.48,   30.27,   29.00,    1.96,    0.16,    3.68
 54,  56, 11, 1,   14.22,    7.58,  -26.73,  -13.83,  -11.00,    2.59,    0.24,    2.83
 44,  56, 12, 1,   14.25,    7.98,  -26.72,  -12.08,  -13.00,    1.01,    0.33,    1.93
 76,  56, 13, 1,   15.74,    7.30,  -26.69,    9.22,   -1.00,   -0.19,    0.09,    3.17
 74,  56, 14, 1,   16.00,    6.95,  -26.70,   29.02,   43.00,    1.60,    0.30,    2.74
 31,  56, 15, 1,   16.68,    7.01,  -26.57,   43.39,   45.00,    1.97,    0.12,    2.24
  8, 1456, 16, 1,   14.92,    8.10,  -26.54,  -10.82,  -11.00,    0.87,    0.06,    2.10
 38, 1456, 17, 1,   15.43,    7.61,  -26.66,    9.02,    8.00,    1.32,    0.07,    2.20
 73, 1456, 18, 1,   14.80,    7.39,  -26.70,   -8.09,    2.00,    2.12,    0.08,    2.76
 91, 1456, 19, 1,   15.83,    7.66,  -26.57,   12.36,    9.00,    0.25,    0.09,    1.95
 55, 1456, 20, 1,   15.70,    7.22,  -26.70,   20.93,   42.00,    1.02,    0.22,    2.60
 82,   0, 21, 1,   14.94,    7.24,  -26.74,   -4.27,   -5.70,    1.89,    0.15,    1.88
  7,   0, 22, 1,   15.36,    8.17,  -26.51,   -4.02,   -5.70,    0.22,    0.05,    1.20
 67,  14,  1, 1,   15.63,    7.18,  -26.69,    9.26,   19.00,    0.90,    0.19,    1.78
 35,  14,  2, 1,   15.88,    7.62,  -26.64,   14.86,   20.00,    0.31,    0.45,    1.65
 79,  14,  3, 1,   15.66,    7.10,  -26.74,   11.74,    9.00,    0.49,    0.34,    1.75
 10,  14,  4, 1,   16.55,    7.45,  -26.51,   23.96,   15.00,    0.74,    0.24,    2.85
 51,  14,  5, 1,   15.53,    7.85,  -26.59,    9.79,   18.00,    0.01,    0.23,    2.84
 22,  28,  6, 1,   15.44,    8.39,  -26.42,   -1.70,    0.00,    0.17,    0.02,    2.32
 45,  28,  7, 1,   15.08,    7.88,  -26.60,    2.74,   10.00,    0.50,    0.23,    2.21
 36,  28,  8, 1,   16.15,    7.37,  -26.57,   14.59,   18.00,   -0.52,    0.26,    5.04
 18,  28,  9, 1,   15.95,    8.08,  -26.49,   10.62,   13.00,    0.35,    0.20,    2.81
 15,  28, 10, 1,   17.81,    6.98,  -26.32,   47.79,   29.00,    0.26,    0.08,    2.96
102,  56, 11, 1,   14.76,    8.06,  -26.57,   -7.53,  -11.00,    1.22,    0.41,    2.01
 61,  56, 12, 1,   14.26,    7.45,  -26.69,  -14.81,  -13.00,    3.47,    0.35,    1.71
 81,  56, 13, 1,   15.19,    7.18,  -26.75,   -0.02,   -1.00,    1.12,    0.23,    1.79
 49,  56, 14, 1,   16.47,    6.85,  -26.67,   37.77,   43.00,    0.37,    0.29,    2.79
 28,  56, 15, 1,   16.51,    7.46,  -26.50,   37.17,   45.00,    2.98,    0.05,    3.35
 14, 1456, 16, 1,   14.97,    7.82,  -26.63,   -9.56,  -11.00,    1.45,    0.05,    2.31
 30, 1456, 17, 1,   15.20,    7.89,  -26.60,    7.43,    8.00,    2.57,    0.11,    2.00
  2, 1456, 18, 1,   14.61,    7.99,  -26.61,   -8.41,    2.00,    2.15,    0.05,    2.19
 83, 1456, 19, 1,   15.52,    6.95,  -26.77,    9.53,    9.00,    0.74,    0.05,    2.12
 11, 1456, 20, 1,   16.82,    7.15,  -26.55,   32.30,   42.00,    0.81,    0.07,    2.78
  6,   0, 21, 1,   15.33,    8.23,  -26.49,   -4.37,   -5.70,    0.19,    0.13,    1.91
 56,   0, 22, 1,   14.64,    7.70,  -26.68,   -7.99,   -5.70,    2.02,    0.13,    2.02
 84,  14,  1, 1,   15.51,    6.99,  -26.77,    9.02,   19.00,    0.75,    0.12,    1.50
 72,  14,  2, 1,   15.73,    7.28,  -26.67,   13.66,   20.00,    0.59,    0.57,    1.53
 27,  14,  3, 1,   15.93,    8.13,  -26.50,   16.16,    9.00,    2.21,    0.22,    1.72
106,  14,  4, 1,   16.59,    7.30,  -26.50,   26.65,   15.00,    0.05,    0.26,    2.88
 90,  14,  5, 1,   15.73,    7.41,  -26.70,   14.44,   18.00,    0.68,    0.36,    2.92
 12,  28,  6, 1,   15.36,    7.85,  -26.57,    1.03,    0.00,    1.35,    0.30,    2.77
  1,  28,  7, 1,   15.24,    7.92,  -26.58,    2.93,   10.00,    1.10,    0.33,    8.92
 26,  28,  8, 1,   16.17,    7.94,  -26.49,   18.30,   18.00,    1.70,    0.28,    2.05
 40,  28,  9, 1,   15.13,    7.68,  -26.70,    3.21,   13.00,    2.17,    0.14,    2.60
 77,  28, 10, 1,   16.31,    7.14,  -26.62,   28.39,   29.00,    0.77,    0.29,    2.52
103,  56, 11, 1,   14.66,    8.09,  -26.61,   -8.05,  -11.00,    1.53,    0.25,    1.19
108,  56, 12, 1,   14.79,    7.94,  -26.56,   -9.59,  -13.00,    1.34,    0.50,    2.08
 29,  56, 13, 1,   14.93,    7.94,  -26.61,   -1.64,   -1.00,    1.88,    0.26,    2.71
 37,  56, 14, 1,   16.51,    7.07,  -26.59,   36.40,   43.00,    1.36,    0.31,    2.08
 41,  56, 15, 1,   16.18,    6.79,  -26.67,   36.24,   45.00,   -0.39,    0.10,    2.30
 93, 1456, 16, 1,   14.78,    8.00,  -26.57,   -8.81,  -11.00,    0.95,    0.05,    1.91
 78, 1456, 17, 1,   15.83,    7.12,  -26.69,   14.54,    8.00,    0.20,    0.20,    3.04
 39, 1456, 18, 1,   14.53,    7.76,  -26.68,   -9.49,    2.00,    2.54,    0.04,    2.18
 33, 1456, 19, 1,   15.90,    7.68,  -26.58,   18.02,    9.00,    0.96,    0.44,    1.29
 98, 1456, 20, 1,   16.25,    7.44,  -26.58,   18.93,   42.00,   -0.04,    0.11,    2.37
 13,   0, 21, 1,   15.12,    7.83,  -26.62,   -5.16,   -5.70,    1.57,    0.06,    2.07
 86,   0, 22, 1,   14.94,    5.56,  -26.84,   -8.13,   -5.70,    3.52,    0.51,    2.35
