# VP06   2013-10-29_17-13-19
# Elapsed time of measurement: 304 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
  1,   14,  4, 1,    4.99,  -13.40,   25.06,   12.27,    9.00,   -2.35,    0.33,   13.60
 25,   14,  5, 1,    4.19,  -14.41,   24.79,   57.59,    4.00,   -7.59,    0.15,    6.77
 97,   28,  6, 1,    4.96,  -13.18,   24.84,   27.41,   20.00,   -5.14,    0.34,    2.02
 36,   28,  7, 1,    5.03,  -12.84,   25.11,  -17.68,  -15.00,    1.66,    0.26,    2.66
102,   28,  8, 1,    5.14,  -12.94,   25.06,   -8.63,   -9.00,    0.61,    0.23,    1.83
 17,   28,  9, 1,    5.62,  -13.08,   25.12,  -16.93,    1.00,    3.51,    0.12,    3.29
 59,   28, 10, 1,    4.22,  -12.72,   25.03,   15.58,   25.00,   -8.66,    0.16,    2.23
 26,   56, 11, 1,    5.00,  -13.08,   25.12,   -8.16,   -3.00,   -1.03,    0.13,    3.28
 68,   56, 12, 1,    4.56,  -12.92,   25.16,  -10.26,   -8.00,   -2.64,    0.27,    1.73
 20,   56, 13, 1,    5.05,  -13.42,   25.03,   13.47,   18.00,   -2.47,    0.21,    2.03
 45,   56, 14, 1,    4.60,  -12.69,   25.17,  -18.55,    7.00,   -1.18,    0.13,    2.44
 57,   56, 15, 1,    4.59,  -13.10,   25.13,   -8.56,    0.00,   -3.43,    0.16,    3.19
 92, 1456, 16, 1,    5.58,  -13.06,   24.96,    7.15,   11.00,    1.26,    0.04,    1.50
 67, 1456, 17, 1,    4.66,  -12.96,   25.14,   -9.49,  -11.00,   -2.12,    0.08,    2.01
 18, 1456, 18, 1,    5.51,  -13.24,   25.06,   -1.19,   -8.00,    1.38,    0.16,    2.78
 71, 1456, 19, 1,    4.24,  -12.74,   25.05,   10.76,    4.00,   -7.57,    0.25,    1.75
 84, 1456, 20, 1,    4.49,  -12.94,   25.05,    2.90,   11.00,   -5.25,    0.10,    2.04
 77,    0, 21, 1,    4.10,  -12.98,   25.11,   -5.35,   -5.70,   -6.45,    0.11,    2.08
 83,    0, 22, 1,    4.40,  -12.96,   25.07,   -0.49,   -5.70,   -5.47,    0.10,    1.74
106,   14,  1, 1,    4.77,  -13.05,   24.97,   16.56,   12.00,   -4.59,    0.25,    1.65
  3,   14,  2, 1,    5.11,  -13.65,   25.02,   14.46,    9.00,   -1.50,    0.12,    8.31
110,   14,  3, 1,    4.53,  -13.03,   24.88,   25.11,   15.00,   -7.61,    0.08,    1.32
 73,   14,  4, 1,    3.99,  -12.51,   24.85,   33.58,    9.00,  -13.21,    0.38,    2.59
  4,   14,  5, 1,    5.05,  -13.66,   25.00,   14.60,    4.00,   -1.89,    0.32,    3.03
 39,   28,  6, 1,    4.34,  -13.20,   24.93,   25.97,   20.00,   -7.94,    0.19,    2.64
107,   28,  7, 1,    5.09,  -12.85,   25.05,   -8.79,  -15.00,    0.37,    0.62,    1.84
 27,   28,  8, 1,    5.27,  -13.04,   25.14,  -18.74,   -9.00,    1.80,    0.12,    2.37
 24,   28,  9, 1,    5.16,  -13.34,   25.15,  -15.71,    1.00,    0.54,    0.11,    1.47
 12,   28, 10, 1,    5.76,  -13.32,   25.04,   -6.15,   25.00,    3.52,    0.25,    2.99
 34,   56, 11, 1,    5.34,  -13.06,   25.10,  -10.79,   -3.00,    1.91,    0.21,    2.68
 90,   56, 12, 1,    5.77,  -12.72,   25.04,  -16.58,   -8.00,    5.49,    0.24,    2.19
 33,   56, 13, 1,    5.31,  -13.27,   25.00,    4.46,   18.00,   -0.02,    0.31,    4.75
 82,   56, 14, 1,    4.28,  -12.99,   25.02,    0.69,    7.00,   -6.04,    0.24,    3.00
 96,   56, 15, 1,    5.25,  -12.56,   25.02,    2.66,    0.00,   -0.33,    0.43,    1.25
 42, 1456, 16, 1,    4.74,  -13.11,   25.04,    5.51,   11.00,   -3.60,    0.08,    2.23
  5, 1456, 17, 1,    5.17,  -13.05,   25.13,   -7.20,  -11.00,    1.40,    0.04,    6.19
100, 1456, 18, 1,    4.97,  -12.99,   25.03,    0.21,   -8.00,   -1.55,    0.26,    1.69
 65, 1456, 19, 1,    4.71,  -12.95,   25.12,   -6.27,    4.00,   -2.24,    0.14,    1.94
 66, 1456, 20, 1,    4.64,  -13.00,   25.07,    2.50,   11.00,   -4.03,    0.05,    2.27
 61,    0, 21, 1,    4.66,  -13.00,   25.14,  -19.07,   -5.70,   -1.61,    0.24,    3.14
 28,    0, 22, 1,    5.30,  -13.05,   25.09,   -6.93,   -5.70,    0.89,    0.12,    4.36
 32,   14,  1, 1,    5.35,  -13.54,   24.96,   14.00,   12.00,   -1.52,    0.12,    3.02
 43,   14,  2, 1,    4.87,  -13.04,   25.10,   -9.80,    9.00,   -1.31,    0.18,    2.48
 69,   14,  3, 1,    4.30,  -12.82,   24.96,   16.38,   15.00,   -8.02,    0.17,    3.03
 74,   14,  4, 1,    4.01,  -12.69,   24.88,   33.30,    9.00,  -12.35,    0.28,    1.43
 35,   14,  5, 1,    4.10,  -14.03,   24.79,   55.06,    4.00,   -8.57,    0.28,    4.50
 11,   28,  6, 1,    5.54,  -13.55,   24.95,   14.79,   20.00,    0.66,    0.17,    3.75
 63,   28,  7, 1,    5.02,  -12.89,   25.15,  -26.37,  -15.00,    1.75,    0.15,    2.99
 46,   28,  8, 1,    4.70,  -12.90,   25.15,  -21.62,   -9.00,   -0.76,    0.15,    2.09
 23,   28,  9, 1,    5.20,  -13.32,   25.16,  -15.49,    1.00,    0.72,    0.33,    1.96
105,   28, 10, 1,    4.95,  -13.04,   24.98,    8.73,   25.00,   -2.41,    0.56,    1.61
104,   56, 11, 1,    5.08,  -13.10,   25.03,    2.97,   -3.00,   -1.00,    0.25,    1.76
 94,   56, 12, 1,    5.40,  -12.21,   25.04,  -10.41,   -8.00,    3.24,    0.21,    1.63
 51,   56, 13, 1,    4.49,  -12.81,   25.05,   14.36,   18.00,   -7.46,    0.50,    2.04
 93,   56, 14, 1,    5.56,  -12.96,   25.00,   -2.38,    7.00,    2.55,    0.34,    1.99
 52,   56, 15, 1,    4.53,  -12.92,   25.10,   -6.96,    0.00,   -3.91,    0.34,    2.05
 62, 1456, 16, 1,    4.67,  -13.05,   25.01,   14.15,   11.00,   -5.47,    0.05,    2.47
108, 1456, 17, 1,    4.76,  -12.79,   25.10,  -12.64,  -11.00,   -1.47,    0.11,    2.70
 55, 1456, 18, 1,    4.49,  -12.97,   25.12,   -7.71,   -8.00,   -4.06,    0.09,    2.14
 80, 1456, 19, 1,    4.09,  -12.90,   25.06,    4.61,    4.00,   -7.09,    0.08,    2.64
 19, 1456, 20, 1,    5.40,  -13.47,   24.99,    6.52,   11.00,    0.23,    0.19,    2.63
 89,    0, 21, 1,    5.83,  -12.93,   25.00,   -8.20,   -5.70,    4.78,    0.10,    2.63
101,    0, 22, 1,    4.96,  -13.00,   25.05,   -0.20,   -5.70,   -1.48,    0.06,    2.05
 44,   14,  1, 1,    4.54,  -12.90,   25.03,   12.92,   12.00,   -5.84,    0.13,    2.12
 99,   14,  2, 1,    4.85,  -13.12,   24.93,   18.97,    9.00,   -4.52,    0.14,    1.86
109,   14,  3, 1,    4.64,  -12.91,   24.89,   27.88,   15.00,   -7.89,    0.37,    2.12
 70,   14,  4, 1,    4.17,  -12.73,   25.01,   16.93,    9.00,   -8.83,    0.34,    1.69
 60,   14,  5, 1,    3.97,  -13.34,   24.84,   49.99,    4.00,  -12.40,    0.20,    3.35
 37,   28,  6, 1,    4.59,  -13.34,   24.94,   25.33,   20.00,   -6.07,    0.31,    2.56
  6,   28,  7, 1,    5.07,  -13.00,   25.23,  -23.03,  -15.00,    2.43,    0.20,    3.62
 86,   28,  8, 1,    5.11,  -12.72,   25.05,   -1.95,   -9.00,    0.27,    0.39,    2.68
 22,   28,  9, 1,    5.20,  -13.29,   25.18,  -20.07,    1.00,    1.51,    0.19,    2.11
 10,   28, 10, 1,    5.66,  -13.22,   25.06,   -3.66,   25.00,    3.18,    0.26,    3.07
 15,   56, 11, 1,    5.94,  -13.22,   25.06,   -8.45,   -3.00,    5.35,    0.19,    3.50
 40,   56, 12, 1,    4.74,  -13.16,   25.13,  -15.01,   -8.00,   -1.69,    0.43,    2.47
  9,   56, 13, 1,    5.41,  -13.33,   25.04,    4.89,   18.00,    0.66,    0.26,    3.79
 50,   56, 14, 1,    4.03,  -12.83,   25.10,    6.21,    7.00,   -8.49,    0.47,    2.22
 13,   56, 15, 1,    5.70,  -13.07,   25.16,  -24.70,    0.00,    4.76,    0.33,    3.57
 78, 1456, 16, 1,    3.62,  -12.73,   25.01,   12.51,   11.00,  -11.93,    0.25,    2.09
 31, 1456, 17, 1,    5.56,  -12.90,   25.09,  -14.21,  -11.00,    2.95,    0.07,    3.32
 98, 1456, 18, 1,    5.01,  -12.94,   25.05,    0.42,   -8.00,   -1.39,    0.09,    1.74
 76, 1456, 19, 1,    4.14,  -13.02,   25.08,   -0.58,    4.00,   -6.13,    0.08,    2.11
 47, 1456, 20, 1,    4.63,  -12.85,   25.07,    1.96,   11.00,   -4.30,    0.13,    2.61
 72,    0, 21, 1,    4.29,  -12.90,   25.10,   -4.66,   -5.70,   -4.94,    0.14,    2.71
 81,    0, 22, 1,    4.16,  -12.87,   25.10,   -4.19,   -5.70,   -5.71,    0.07,    2.03
