# VP06   2013-10-29_17-35-34
# Elapsed time of measurement: 352 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
104,   14,  6, 1,    1.69,  -12.63,   24.05,   76.95,   30.00,   -7.21,    0.17,    8.13
 79,   28,  7, 1,    3.65,  -12.06,   24.57,   -8.92,   -9.00,    1.50,    0.17,    1.94
 24,   28,  8, 1,    3.71,  -12.31,   24.63,   -6.16,    2.00,   -2.65,    0.21,    2.50
  4,   28,  9, 1,    3.75,  -13.53,   24.62,    5.00,   12.00,    3.61,    0.41,    2.86
 40,   28, 10, 1,    3.71,  -11.89,   24.51,  -13.26,   -5.00,    1.29,    0.10,    2.28
 10,   28, 11, 1,    3.24,  -13.07,   24.78,  -12.39,   12.00,    2.51,    0.04,    2.26
 49,   28, 12, 1,    3.41,  -11.74,   24.37,    8.69,   24.00,   -1.90,    0.22,    3.78
 29,   56, 13, 1,    3.75,  -11.36,   24.38,   -7.25,   -6.00,   -2.06,    0.22,    2.48
 39,   56, 14, 1,    3.50,  -11.80,   24.47,   -2.20,    1.00,   -0.86,    0.16,    2.47
 96,   56, 15, 1,    3.64,  -12.28,   24.46,    8.12,    9.00,    0.10,    0.20,    1.88
 47,   56, 16, 1,    3.51,  -11.93,   24.40,    0.04,   15.00,   -0.18,    0.10,    1.96
 20,   56, 17, 1,    4.00,  -12.59,   24.66,  -12.35,   -4.00,   -0.42,    0.31,    4.42
 73,   56, 18, 1,    3.77,  -12.18,   24.60,  -15.06,   13.00,    2.15,    0.14,    5.64
 97, 1456, 19, 1,    3.49,  -12.18,   24.53,   -1.59,  -11.00,   -0.03,    0.14,    2.74
 16, 1456, 20, 1,    3.08,  -11.85,   24.32,   12.77,   11.00,   -7.61,    1.51,    1.98
100, 1456, 21, 1,    3.93,  -12.37,   24.39,   14.49,   17.00,    1.35,    0.09,    2.17
  9, 1456, 22, 1,    3.61,  -13.02,   24.78,  -10.24,   -7.00,    4.36,    0.05,    2.42
 32, 1456, 23, 1,    3.64,  -11.42,   24.38,   -5.46,    3.00,   -2.35,    0.04,    2.24
122, 1456, 24, 1,    3.87,  -12.09,   24.23,    2.47,   14.00,    2.64,    0.14,    2.29
 81,    0, 25, 1,    3.61,  -12.43,   24.61,   -7.75,   -5.70,    0.11,    0.25,    2.49
 57,    0, 26, 1,    3.62,  -12.00,   24.43,   -2.24,   -5.70,    0.35,    0.06,    2.03
