# VP06   2012-05-08_14-53-21
# Elapsed time of measurement: 478 s
# Visual calibration
# n,x,y,z,phi,std(phi)
1, 27.07, 13.00, -65.59, 6.94, 0.13


# Localization experiment
# mode: 0 => generic; 3/8/15 => WFS with 3/8/15 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
  6,   8, 13, 1,   26.64,    8.70,  -64.93,  181.41,   16.57,   -1.46,    0.28,    4.10
 25,   8, 14, 1,   27.45,    9.12,  -65.08,  167.70,   12.38,   -2.71,    0.41,    5.11
 88,   8, 15, 1,   28.68,    8.01,  -65.07,  175.02,    8.43,   -2.74,    0.47,    1.90
 49,   8, 16, 1,   28.23,    9.58,  -65.15,  168.55,    4.74,   -4.46,    0.26,    2.32
 21,  15, 17, 1,   25.93,   10.78,  -64.92,  165.01,   17.50,   -2.14,    0.59,    2.57
107,  15, 18, 1,   28.68,    8.86,  -65.09,  177.10,   12.74,   -3.62,    0.53,    3.43
111,  15, 19, 1,   29.01,    9.10,  -65.03,  180.86,    8.04,   -4.61,    0.40,    3.93
102,  15, 20, 1,   27.64,    9.46,  -65.17,  159.38,    3.46,   -2.61,    0.43,    2.50
100,  15, 21, 1,   28.53,    8.60,  -65.04,  176.09,   -0.93,   -3.36,    0.13,    3.17
 43,  15, 22, 1,   27.57,    9.52,  -65.16,  163.72,   -5.12,   -3.21,    0.48,    4.45
 29,  15, 23, 1,   27.49,    9.53,  -65.15,  158.67,   -9.07,   -3.03,    0.14,    2.44
109,  15, 24, 1,   28.19,    9.24,  -65.29,  150.64,  -12.76,   -2.62,    0.58,    3.65
 62,   0, 25, 1,   27.11,    9.61,  -65.15,  154.48,   -5.70,   -1.95,    0.67,    3.41
 78,   0, 26, 1,   27.90,    8.53,  -65.11,  168.59,   -5.70,   -2.01,    0.18,    2.45
 51,   3,  1, 1,   27.80,    9.91,  -65.09,  170.67,    0.00,   -4.28,    0.54,    2.04
 31,   3,  2, 1,   27.32,    9.33,  -65.17,  161.95,   -4.76,   -2.69,    0.50,    2.87
 57,   3,  3, 1,   27.43,    9.62,  -65.11,  159.89,   -9.46,   -2.65,    0.33,    3.11
128,   3,  4, 1,   32.54,    9.74,  -65.87,  149.38,  -14.04,   -2.17,    0.69,    4.14
 30,   3,  5, 1,   26.75,    9.72,  -65.21,  139.92,  -18.43,   -1.29,    0.25,    4.23
 33,   3,  6, 1,   26.63,    9.88,  -65.13,  140.80,  -22.62,   -1.15,    0.75,    3.01
 72,   3,  7, 1,   27.10,    9.43,  -65.27,  141.50,  -26.57,   -0.97,    0.36,    2.51
 41,   3,  8, 1,   26.26,    9.94,  -65.21,  124.83,  -30.26,    0.16,    0.67,    3.16
 67,   8,  9, 1,   27.75,    9.24,  -65.09,  179.46,   35.00,   -3.49,    0.58,    2.47
 22,   8, 10, 1,   27.19,    9.72,  -64.87,  182.00,   30.24,   -3.45,    0.70,    2.50
 15,   8, 11, 1,   26.82,   10.30,  -65.17,  170.74,   25.54,   -3.36,    0.83,    3.01
124,   8, 12, 1,   33.43,   10.23,  -65.74,  180.86,   20.96,   -5.06,    0.92,    3.43
129,   8, 13, 1,   33.25,    9.28,  -65.69,  181.82,   16.57,   -3.69,    0.41,    2.42
114,   8, 14, 1,   28.95,    8.67,  -65.07,  180.66,   12.38,   -3.70,    0.29,    2.57
 12,   8, 15, 1,   27.21,    9.86,  -65.16,  173.42,    8.43,   -3.50,    0.34,    3.15
 38,   8, 16, 1,   27.65,    9.21,  -65.08,  171.55,    4.74,   -3.17,    0.26,    2.94
 70,  15, 17, 1,   28.10,    9.10,  -65.04,  181.95,   17.50,   -3.78,    0.23,    2.23
 26,  15, 18, 1,   28.09,    9.28,  -64.93,  188.78,   12.74,   -4.63,    0.36,    2.58
125,  15, 19, 1,   32.77,    8.76,  -65.67,  172.69,    8.04,   -1.91,    0.40,    3.31
 85,  15, 20, 1,   29.04,    8.79,  -65.03,  182.99,    3.46,   -4.64,    0.34,    3.58
 52,  15, 21, 1,   27.87,    9.80,  -65.02,  181.04,   -0.93,   -4.58,    0.64,    2.38
 75,  15, 22, 1,   27.43,    9.22,  -65.18,  155.95,   -5.12,   -1.80,    0.35,    3.10
 90,  15, 23, 1,   28.01,    8.33,  -65.18,  159.04,   -9.07,   -1.59,    0.20,    3.20
 69,  15, 24, 1,   27.62,    9.06,  -65.15,  161.77,  -12.76,   -2.21,    0.23,    2.33
105,   0, 25, 1,   28.23,    9.33,  -65.20,  158.04,   -5.70,   -3.01,    0.86,    2.61
 91,   0, 26, 1,   28.40,    6.28,  -64.94,  169.84,   -5.70,    0.43,    0.29,    6.05
