# VP06   2012-05-08_15-16-02
# Elapsed time of measurement: 295 s
# Visual calibration
# n,x,y,z,phi,std(phi)
1, 10.02, 3.46, -25.19, 0.06, 0.03


# Localization experiment
# mode: 0 => generic; 3/8/15 => WFS with 3/8/15 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 54,  15, 20, 1,    9.82,    3.82,  -25.02,   10.16,    0.80,    2.92,    0.46,    2.84
 57,  15, 21, 1,    9.84,    3.44,  -25.13,    0.16,   -4.30,    3.39,    0.29,    1.82
127,  15, 22, 1,   10.24,    3.38,  -25.18,    0.64,   -9.07,    1.62,    0.26,    1.83
 49,  15, 23, 1,    9.62,    3.26,  -25.10,   -1.87,  -13.46,    3.96,    0.14,    2.63
 67,  15, 24, 1,   10.17,    3.26,  -25.16,   -3.74,  -17.49,    1.65,    0.08,    2.87
 19,   0, 25, 1,    9.84,    3.34,  -25.11,    2.85,   -5.70,    2.57,    0.22,    2.05
 96,   0, 26, 1,   10.18,    3.80,  -25.10,    8.48,   -5.70,    1.31,    0.38,    1.95
101,   3,  1, 1,   10.16,    3.84,  -25.04,   11.44,    0.00,    1.83,    0.45,    1.59
120,   3,  2, 1,   10.03,    3.21,  -25.10,   -4.42,   -5.71,    2.78,    0.21,    1.61
 29,   3,  3, 1,   10.12,    2.67,  -25.16,   -7.92,  -11.31,    1.88,    0.14,    1.69
 90,   3,  4, 1,   10.25,    3.37,  -25.16,   -6.04,  -16.70,    1.77,    0.18,    1.99
 95,   3,  5, 1,   10.94,    2.59,  -25.16,  -27.82,  -21.80,   -1.51,    0.22,    1.85
 47,   3,  6, 1,   10.05,    2.66,  -25.10,  -26.69,  -26.57,    1.11,    0.20,    2.68
 97,   3,  7, 1,   10.76,    2.64,  -25.18,  -24.28,  -30.96,   -0.74,    0.05,    2.25
 82,   3,  8, 1,   10.71,    2.70,  -25.20,  -26.71,  -34.99,   -0.76,    0.15,    2.11
 89,   8,  9, 1,   11.37,    4.54,  -24.75,   42.26,   35.00,   -4.91,    0.33,    1.99
112,   8, 10, 1,   10.99,    4.69,  -24.74,   38.33,   29.29,   -2.60,    0.13,    2.26
 50,   8, 11, 1,   11.02,    4.35,  -24.76,   40.42,   23.69,   -4.45,    0.18,    2.22
 93,   8, 12, 1,   10.11,    4.85,  -24.72,   32.27,   18.30,    2.66,    0.31,    1.87
 94,   8, 13, 1,   10.13,    4.06,  -24.88,   18.18,   13.20,    1.92,    0.32,    1.58
 27,   8, 14, 1,    9.70,    3.82,  -24.92,   16.89,    8.43,    3.17,    0.04,    2.32
  8,   8, 15, 1,    9.54,    4.38,  -24.85,   19.72,    4.04,    5.11,    0.25,    1.63
 98,   8, 16, 1,    9.86,    3.96,  -25.05,   10.80,    0.01,    3.38,    0.22,    2.05
 56,  15, 17, 1,   10.43,    4.17,  -24.84,   26.14,   17.50,    0.14,    0.28,    1.68
130,  15, 18, 1,   10.39,    3.99,  -24.85,   22.93,   11.79,    0.09,    0.24,    1.88
 58,  15, 19, 1,   10.15,    4.19,  -24.92,   19.73,    6.19,    1.58,    0.17,    2.01
 30,  15, 20, 1,    9.90,    3.51,  -24.93,   13.47,    0.80,    2.25,    0.22,    2.89
102,  15, 21, 1,   10.04,    3.74,  -25.10,    5.22,   -4.30,    2.58,    0.19,    1.50
 24,  15, 22, 1,    9.89,    3.36,  -25.06,    7.68,   -9.07,    1.84,    0.27,    2.01
 33,  15, 23, 1,    9.97,    2.87,  -25.12,    0.39,  -13.46,    2.25,    0.15,    3.07
 52,  15, 24, 1,    9.96,    3.32,  -25.14,   -0.49,  -17.49,    2.08,    0.11,    2.18
 42,   0, 25, 1,   10.00,    3.33,  -25.02,    8.71,   -5.70,    1.72,    0.13,    1.67
 17,   0, 26, 1,    9.71,    3.65,  -25.05,    7.86,   -5.70,    3.17,    0.22,    2.17
