# VP08   2012-05-08_10-01-50
# Elapsed time of measurement: 568 s
# Visual calibration
# n,x,y,z,phi,std(phi)
1, 25.94, 13.26, -74.48, -0.00, 0.19


# Localization experiment
# mode: 0 => generic; 3/8/15 => WFS with 3/8/15 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
113,   3,  5, 1,   26.42,    8.24,  -73.21,  -26.77,  -18.43,   -4.46,    0.14,    2.95
 29,   3,  6, 1,   24.84,   11.95,  -73.87,  -31.41,  -22.62,   -6.36,    0.07,    2.37
 57,   3,  7, 1,   25.03,   12.03,  -73.46,  -33.28,  -26.57,   -8.09,    0.22,    3.19
104,   3,  8, 1,   25.36,    9.03,  -73.30,  -39.07,  -30.26,   -8.40,    0.10,    3.18
 78,   8,  9, 1,   30.66,   12.92,  -73.22,   32.46,   35.00,    1.69,    0.22,    2.90
 63,   8, 10, 1,   28.91,   13.97,  -73.32,   27.22,   30.24,    3.39,    0.22,    3.19
 16,   8, 11, 1,   28.86,   13.57,  -73.80,   20.49,   25.54,   -0.47,    0.29,    2.61
129,   8, 12, 1,   30.50,    9.94,  -72.96,   19.65,   20.96,    0.08,    0.24,    2.66
109,   8, 13, 1,   29.45,   10.74,  -73.12,   15.79,   16.57,    0.77,    0.34,    2.93
111,   8, 14, 1,   29.32,   10.12,  -73.22,    8.84,   12.38,   -0.82,    0.25,    3.08
 53,   8, 15, 1,   27.26,   14.38,  -73.40,    0.92,    8.43,   -1.42,    0.11,    2.26
 31,   8, 16, 1,   25.47,   14.19,  -73.69,    1.12,    4.74,    1.56,    0.39,    1.94
 40,  15, 17, 1,   28.62,   13.82,  -73.58,   17.47,   17.50,    0.16,    0.07,    2.17
 51,  15, 18, 1,   27.03,   14.12,  -73.56,    7.18,   12.74,    0.96,    0.13,    2.30
 65,  15, 19, 1,   27.19,   13.33,  -73.58,    4.42,    8.04,    0.12,    0.41,    2.65
 70,  15, 20, 1,   26.59,   12.71,  -73.69,    0.75,    3.46,    0.29,    0.16,    2.70
 48,  15, 21, 1,   26.79,   13.41,  -73.72,   -1.39,   -0.93,   -1.40,    0.28,    2.39
 66,  15, 22, 1,   26.56,   13.58,  -73.42,   -5.61,   -5.12,   -1.62,    0.12,    2.75
 52,  15, 23, 1,   26.31,   13.79,  -73.51,   -5.78,   -9.07,   -1.70,    0.40,    2.79
 30,  15, 24, 1,   24.39,   13.72,  -73.61,  -12.86,  -12.76,   -0.47,    0.22,    2.18
 68,   0, 25, 1,   26.42,   13.11,  -73.56,   -4.05,   -5.70,    0.04,    0.17,    2.98
 58,   0, 26, 1,   25.45,   13.16,  -73.62,   -4.90,   -5.70,    0.34,    0.15,    2.70
117,   3,  1, 1,   28.37,   10.21,  -73.13,    2.40,    0.00,   -0.06,    0.04,    2.35
 88,   3,  2, 1,   26.29,   11.64,  -73.61,   -5.82,   -4.76,    0.03,    0.19,    2.42
126,   3,  3, 1,   27.71,    9.68,  -73.12,  -11.18,   -9.46,   -2.53,    0.14,    2.26
114,   3,  4, 1,   26.83,    8.89,  -73.20,  -19.45,  -14.04,   -3.36,    0.08,    2.45
 60,   3,  5, 1,   25.73,   12.09,  -73.71,  -22.98,  -18.43,   -6.05,    0.09,    2.09
 59,   3,  6, 1,   25.28,   11.34,  -73.61,  -32.21,  -22.62,   -7.61,    0.09,    2.85
 21,   3,  7, 1,   24.14,   11.76,  -73.88,  -37.56,  -26.57,   -7.06,    0.32,    3.01
 73,   3,  8, 1,   24.95,   10.58,  -73.54,  -35.53,  -30.26,   -7.23,    0.25,    3.32
 81,   8,  9, 1,   30.01,   12.46,  -73.37,   33.77,   35.00,    2.98,    0.34,    3.12
  9,   8, 10, 1,   27.55,   13.32,  -73.92,   22.25,   30.24,    1.56,    0.35,    2.74
 93,   8, 11, 1,   29.68,   12.23,  -73.42,   24.70,   25.54,    1.59,    0.20,    2.84
 98,   8, 12, 1,   27.93,   11.66,  -73.52,   22.30,   20.96,    3.81,    0.24,    2.58
  3,   8, 13, 1,   25.89,   12.09,  -74.16,   11.72,   16.57,    1.07,    0.24,    2.21
 56,   8, 14, 1,   28.49,   14.62,  -73.27,   10.28,   12.38,   -0.63,    0.22,    3.20
 95,   8, 15, 1,   27.99,   11.97,  -73.42,    8.20,    8.43,    0.58,    0.25,    3.03
 44,   8, 16, 1,   26.21,   13.04,  -73.74,   -1.24,    4.74,   -0.40,    0.23,    2.36
 34,  15, 17, 1,   27.99,   13.60,  -73.55,   10.99,   17.50,   -0.63,    0.11,    2.72
130,  15, 18, 1,   29.80,    9.91,  -73.05,   11.94,   12.74,   -0.25,    0.33,    1.99
  7,  15, 19, 1,   26.86,   13.26,  -74.01,    1.34,    8.04,   -2.18,    0.13,    2.06
 26,  15, 20, 1,   26.85,   14.05,  -73.80,    3.62,    3.46,   -0.48,    0.09,    2.32
123,  15, 21, 1,   28.72,   10.61,  -72.98,    3.40,   -0.93,   -0.29,    0.52,    2.60
102,  15, 22, 1,   26.91,   10.28,  -73.67,   -1.06,   -5.12,    0.38,    0.23,    1.97
 91,  15, 23, 1,   25.74,   10.83,  -73.68,  -11.46,   -9.07,   -0.95,    0.16,    2.91
101,  15, 24, 1,   26.46,   10.93,  -73.65,   -6.72,  -12.76,   -0.35,    0.27,    2.68
 15,   0, 25, 1,   25.21,   13.36,  -73.97,   -5.56,   -5.70,   -0.18,    0.19,    2.70
 22,   0, 26, 1,   25.42,   11.81,  -74.20,   -5.17,   -5.70,   -0.12,    0.18,    2.19
 87,   3,  1, 1,   27.01,   12.18,  -73.55,    0.52,    0.00,    0.50,    0.27,    2.30
 41,   3,  2, 1,   26.67,   13.30,  -73.72,   -5.70,   -4.76,   -2.30,    0.24,    2.59
  2,   3,  3, 1,   24.57,   10.72,  -74.39,  -16.48,   -9.46,   -1.69,    0.14,    2.66
 18,   3,  4, 1,   24.23,   12.29,  -74.13,  -18.43,  -14.04,   -1.69,    0.14,    1.77
 12,   3,  5, 1,   24.61,   11.89,  -73.97,  -27.68,  -18.43,   -5.27,    0.19,    2.79
 69,   3,  6, 1,   24.24,   10.61,  -73.65,  -31.22,  -22.62,   -4.09,    0.07,    3.20
 14,   3,  7, 1,   24.62,   11.42,  -73.99,  -36.56,  -26.57,   -7.40,    0.15,    2.56
120,   3,  8, 1,   26.82,    8.01,  -73.22,  -31.47,  -30.26,   -6.76,    0.49,    2.85
 23,   8,  9, 1,   28.95,   13.39,  -73.63,   31.01,   35.00,    1.44,    0.41,    2.58
 96,   8, 10, 1,   30.30,   11.38,  -73.37,   29.09,   30.24,    1.13,    0.21,    3.20
 19,   8, 11, 1,   27.95,   13.74,  -73.76,   22.61,   25.54,    1.60,    0.11,    2.23
  6,   8, 12, 1,   27.39,   13.33,  -73.99,   14.07,   20.96,   -0.06,    0.12,    3.21
 39,   8, 13, 1,   28.34,   13.62,  -73.62,   16.77,   16.57,    0.41,    0.18,    2.33
 13,   8, 14, 1,   26.53,   13.27,  -73.93,    7.11,   12.38,    0.31,    0.15,    2.33
 55,   8, 15, 1,   26.65,   14.44,  -73.33,    0.56,    8.43,    0.01,    0.22,    2.95
128,   8, 16, 1,   29.24,   10.28,  -72.95,    2.39,    4.74,   -1.51,    0.32,    2.61
103,  15, 17, 1,   28.76,   11.39,  -73.40,   14.31,   17.50,    0.86,    0.08,    3.31
115,  15, 18, 1,   28.29,   10.35,  -73.16,   11.71,   12.74,    2.31,    0.34,    3.04
 84,  15, 19, 1,   26.35,   12.13,  -73.57,    7.88,    8.04,    3.64,    0.26,    3.48
 86,  15, 20, 1,   27.45,   12.27,  -73.53,    5.98,    3.46,    0.91,    0.18,    2.66
124,  15, 21, 1,   28.59,   10.30,  -73.02,    1.72,   -0.93,   -0.51,    0.16,    2.99
 61,  15, 22, 1,   26.16,   12.96,  -73.54,   -6.48,   -5.12,   -1.39,    0.20,    3.01
 71,  15, 23, 1,   25.69,   12.66,  -73.65,   -8.61,   -9.07,   -0.53,    0.11,    3.24
 49,  15, 24, 1,   25.83,   12.80,  -73.69,  -14.59,  -12.76,   -3.40,    0.16,    2.46
118,   0, 25, 1,   28.07,    9.84,  -73.04,   -4.22,   -5.70,   -1.08,    0.18,    2.69
107,   0, 26, 1,   26.84,    9.56,  -73.36,   -3.02,   -5.70,    0.68,    0.29,    2.78
